date, pm25, pm10, o3, no2, so2, co
2019/3/15, 100, 89, 57, 24, 9, 
2019/3/16, 108, 117, 60, 34, 8, 
2019/3/17, 133, 108, 75, 20, 8, 
2019/3/18, 141, 75, 76, 16, 6, 
2019/3/19, 126, 78, 73, 29, 8, 
2019/3/20, 150, 79, 39, 15, 4, 
2019/3/21, 84, 65, 43, 20, 7, 
2019/3/22, 82, 61, 40, 17, 5, 
2019/3/23, 81, 100, 65, 22, 9, 
2019/3/24, 131, 90, 54, 22, 9, 
2019/3/25, 150, 94, 61, 18, 9, 
2019/3/26, 139, 114, 61, 24, 8, 
2019/3/27, 138, 109, 28, 30, 12, 
2019/3/28, 119, 104, 32, 31, 10, 
2019/3/29, 149, 90, 44, 17, 3, 
2019/3/30, 76, 82, 47, 27, 6, 
2019/3/31, 98, 86, 51, 29, 10, 
2018/10/1, 106, 99, 51, 37, 7, 
2018/10/2, 105, 92, 69, 41, 5, 
2018/10/3, 113, 116, 104, 59, 8, 
2018/10/4, 147, 135, 119, 57, 10, 
2018/10/5, 155, 154, 56, 45, 7, 
2018/10/6, 172, 132, 39, 36, 13, 
2018/10/7, 104, 154, 63, 47, 9, 
2018/10/8, 185, 72, 36, 20, 3, 
2018/10/9, 107, 73, 35, 26, 4, 
2018/10/10, 74, 224, 31, 37, 6, 
2018/10/11, 172, 109, 70, 42, 6, 
2018/10/12, 168, 94, 80, 33, 8, 
2018/10/13, 151, 94, 73, 41, 6, 
2018/10/14, 145, 89, 68, 38, 5, 
2018/10/15, 141, 111, 50, 38, 7, 
2018/10/16, 177, 108, 45, 28, 7, 
2018/10/17, 151, 121, 41, 34, 8, 
2018/10/18, 108, 107, 39, 42, 8, 
2018/10/19, 117, 121, 47, 47, 9, 
2018/10/20, 151, 134, 43, 38, 7, 
2018/10/21, 167, 87, 70, 26, 8, 
2018/10/22, 152, 98, 41, 32, 6, 
2018/10/23, 117, 95, 81, 28, 6, 
2018/10/24, 131, 112, 81, 29, 6, 
2018/10/25, 174, 112, 28, 28, 4, 
2018/10/26, 132, 99, 32, 28, 7, 
2018/10/27, 103, 84, 33, 29, 9, 
2018/10/28, 144, 77, 30, 29, 10, 
2018/10/29, 117, 130, 37, 36, 7, 
2018/10/30, 147, 103, 40, 41, 8, 
2018/10/31, 133, 124, 45, 50, 11, 
2018/11/1, 161, 130, 68, 55, 11, 
2018/11/2, 202, 101, 59, 44, 8, 
2018/11/3, 157, 113, 50, 39, 8, 
2018/11/4, 163, 99, 18, 16, 3, 
2018/11/5, 140, 56, 21, 23, 5, 
2018/11/6, 134, 80, 20, 31, 10, 
2018/11/7, 133, 61, 21, 23, 4, 
2018/11/8, 132, 83, 37, 26, 7, 
2018/11/9, 153, 116, 32, 41, 13, 
2018/11/10, 166, 92, 17, 35, 7, 
2018/11/11, 163, 117, 35, 50, 10, 
2018/11/12, 211, 141, 39, 52, 8, 
2018/11/13, 195, 164, 48, 48, 9, 
2018/11/14, 215, 103, 42, 34, 5, 
2018/11/15, 171, 56, 25, 19, 5, 
2018/11/16, 86, 89, 26, 32, 8, 
2018/11/17, 135, 103, 20, 28, 11, 
2018/11/18, 171, 102, 41, 25, 8, 
2018/11/19, 153, 95, 42, 21, 7, 
2018/11/20, 202, 106, 26, 29, 9, 
2018/11/21, 168, 93, 33, 33, 9, 
2018/11/22, 147, 106, 48, 33, 8, 
2018/11/23, 168, 165, 24, 52, 15, 
2018/11/24, 215, 167, 45, 60, 18, 
2018/11/25, 213, 128, 71, 27, 9, 
2018/11/26, 203, 305, 36, 40, 12, 
2018/11/27, 265, 335, 46, 47, 15, 
2018/11/28, 211, 291, 22, 36, 16, 
2018/11/29, 213, 234, 29, 46, 14, 
2018/11/30, 226, 397, 21, 61, 16, 
2018/12/1, 331, 223, 32, 53, 11, 
2018/12/2, 272, 246, 19, 27, 6, 
2018/12/3, 209, 135, 19, 28, 11, 
2018/12/4, 145, 89, 24, 24, 9, 
2018/12/5, 161, 178, 25, 20, 5, 
2018/12/6, 116, 62, 24, 24, 12, 
2018/12/7, 71, 82, 28, 25, 16, 
2018/12/8, 108, 110, 22, 35, 22, 
2018/12/9, 567, 207, 17, 47, 34, 
2018/12/10, 184, 112, 22, 35, 23, 
2018/12/11, 167, 131, 31, 29, 17, 
2018/12/12, 154, 179, 27, 35, 17, 
2018/12/13, 214, 125, 27, 43, 33, 
2018/12/14, 170, 90, 37, 27, 20, 
2018/12/15, 144, 120, 32, 38, 27, 
2018/12/16, 185, 146, 32, 41, 29, 
2018/12/17, 179, 187, 34, 41, 26, 
2018/12/18, 224, 184, 26, 63, 39, 
2018/12/19, 224, 196, 31, 60, 30, 
2018/12/20, 225, 176, 28, 39, 18, 
2018/12/21, 237, 146, 31, 47, 27, 
2018/12/22, 195, 92, 27, 30, 17, 
2018/12/23, 107, 131, 28, 38, 20, 
2018/12/24, 155, 123, 29, 37, 15, 
2018/12/25, 184, 93, 23, 29, 14, 
2018/12/26, 125, 68, 20, 25, 9, 
2018/12/27, 103, 59, 25, 18, 8, 
2018/12/28, 63, 107, 23, 33, 22, 
2018/12/29, 141, 128, 23, 34, 27, 
2018/12/30, 140, , , , , 
2018/7/1, 117, 77, 123, 19, 6, 
2018/7/2, 127, 78, 119, 23, 5, 
2018/7/3, 129, 99, 125, 33, 7, 
2018/7/4, 149, 100, 161, 28, 8, 
2018/7/5, 154, 104, 140, 30, 9, 
2018/7/6, 161, 116, 108, 22, 6, 
2018/7/7, 154, 59, 38, 16, 7, 
2018/7/8, 107, 66, 47, 20, 10, 
2018/7/9, 106, 104, 55, 19, 9, 
2018/7/10, 145, 88, 87, 25, 7, 
2018/7/11, 149, 71, 60, 18, 6, 
2018/7/12, 114, 65, 76, 18, 5, 
2018/7/13, 111, 86, 59, 21, 3, 
2018/7/14, 223, 59, 64, 24, 3, 
2018/7/15, 113, 61, 99, 12, 6, 
2018/7/16, 121, 94, 96, 10, 6, 
2018/7/17, 151, 58, 96, 11, 6, 
2018/7/18, 107, 62, 109, 10, 9, 
2018/7/19, 114, 65, 112, 10, 8, 
2018/7/20, 122, 90, 131, 13, 5, 
2018/7/21, 129, 110, 121, 16, 8, 
2018/7/22, 162, 62, 34, 18, 7, 
2018/7/23, 88, 80, 79, 10, 3, 
2018/7/24, 150, 70, 132, 12, 5, 
2018/7/25, 120, 66, 77, 24, 3, 
2018/7/26, 113, 74, 70, 33, 7, 
2018/7/27, 122, 60, 68, 26, 5, 
2018/7/28, 122, 52, 93, 20, 4, 
2018/7/29, 100, 75, 112, 25, 4, 
2018/7/30, 145, 104, 92, 25, 4, 
2018/7/31, 155, 113, 107, 29, 7, 
2018/8/1, 172, 113, 116, 32, 6, 
2018/8/2, 146, 145, 125, 37, 7, 
2018/8/3, 156, 104, 79, 28, 6, 
2018/8/4, 121, 76, 62, 31, 4, 
2018/8/5, 114, 75, 79, 25, 3, 
2018/8/6, 138, 70, 104, 17, 4, 
2018/8/7, 145, 110, 109, 20, 7, 
2018/8/8, 157, 82, 69, 22, 6, 
2018/8/9, 179, 94, 159, 29, 12, 
2018/8/10, 160, 90, 125, 40, 13, 
2018/8/11, 122, 84, 143, 35, 22, 
2018/8/12, 118, 76, 47, 19, 6, 
2018/8/13, 109, 24, 37, 13, 5, 
2018/8/14, 57, 65, 43, 12, 3, 
2018/8/15, 90, 40, 48, 12, 4, 
2018/8/16, 168, 61, 81, 20, 10, 
2018/8/17, 102, 64, 24, 22, 5, 
2018/8/18, 129, 24, 15, 17, 8, 
2018/8/19, 62, 26, 38, 26, 7, 
2018/8/20, 51, 60, 104, 19, 5, 
2018/8/21, 169, 169, 76, 21, 7, 
2018/8/22, 189, 67, 97, 27, 8, 
2018/8/23, 109, 84, 92, 31, 7, 
2018/8/24, 116, 107, 98, 42, 8, 
2018/8/25, 115, 129, 134, 35, 9, 
2018/8/26, 149, 95, 100, 30, 8, 
2018/8/27, 105, 94, 130, 30, 9, 
2018/8/28, 132, 115, 103, 26, 9, 
2018/8/29, 167, 75, 53, 25, 8, 
2018/8/30, 125, 47, 45, 19, 8, 
2018/8/31, 85, 63, 99, 23, 9, 
2018/9/1, 164, 71, 62, 18, 9, 
2018/9/2, 94, 74, 96, 21, 6, 
2018/9/3, 122, 65, 55, 28, 5, 
2018/9/4, 101, 117, 86, 26, 8, 
2018/9/5, 98, 118, 74, 14, 7, 
2018/9/6, 148, 57, 45, 21, 4, 
2018/9/7, 50, 80, 69, 29, 6, 
2018/9/8, 81, 100, 73, 33, 5, 
2018/9/9, 91, 69, 70, 27, 5, 
2018/9/10, 86, 85, 92, 30, 7, 
2018/9/11, 144, 131, 83, 35, 9, 
2018/9/12, 123, 132, 93, 35, 6, 
2018/9/13, 178, 92, 62, 30, 5, 
2018/9/14, 156, 101, 47, 31, 6, 
2018/9/15, 159, 65, 38, 26, 7, 
2018/9/16, 118, 93, 78, 34, 11, 
2018/9/17, 153, 98, 29, 43, 9, 
2018/9/18, 168, 74, 34, 28, 6, 
2018/9/19, 161, 127, 36, 21, 6, 
2018/9/20, 192, 104, 74, 32, 9, 
2018/9/21, 139, 106, 54, 36, 11, 
2018/9/22, 127, 93, 57, 34, 7, 
2018/9/23, 97, 78, 46, 29, 6, 
2018/9/24, 81, 79, 31, 36, 6, 
2018/9/25, 123, 91, 69, 36, 9, 
2018/9/26, 150, 116, 95, 41, 8, 
2018/9/27, 149, 124, 84, 26, 8, 
2018/9/28, 175, 125, 81, 21, 10, 
2018/9/29, 147, 81, 38, 26, 7, 
2018/9/30, 63, 75, 48, 26, 7, 
2018/4/1, 175, 141, 109, 11, 17, 
2018/4/2, 176, 232, 54, 18, 15, 
2018/4/3, 152, 55, 32, 15, 11, 
2018/4/4, 86, 69, 26, 23, 7, 
2018/4/5, 139, 98, 47, 15, 5, 
2018/4/6, 94, 71, 43, 15, 9, 
2018/4/7, 71, 117, 52, 23, 12, 
2018/4/8, 143, 136, 81, 15, 14, 
2018/4/9, 150, 391, 64, 25, 16, 
2018/4/10, 227, 111, 51, 34, 15, 
2018/4/11, 120, 183, 64, 42, 22, 
2018/4/12, 169, 60, 42, 26, 11, 
2018/4/13, 109, 88, , 21, 11, 
2018/4/14, 121, 101, , 28, 9, 
2018/4/15, 123, 141, 65, 23, 12, 
2018/4/16, 154, 145, 91, 13, 11, 
2018/4/17, 160, 128, 91, 11, 11, 
2018/4/18, 155, 97, 101, 13, 13, 
2018/4/19, 140, 92, 113, 16, 12, 
2018/4/20, 138, 98, 108, 15, 11, 
2018/4/21, 157, 49, 31, 13, 4, 
2018/4/22, 117, 52, 50, 15, 4, 
2018/4/23, 123, 76, 76, 25, 8, 
2018/4/24, 130, 87, 90, 37, 7, 
2018/4/25, 130, 90, 86, 24, 11, 
2018/4/26, 160, 128, 87, 38, 13, 
2018/4/27, 157, 114, 105, 22, 13, 
2018/4/28, 152, 87, 106, 14, 9, 
2018/4/29, 152, 120, 133, 25, 16, 
2018/4/30, 186, 131, 42, 22, 7, 
2018/5/1, 218, 55, 58, 13, 7, 
2018/5/2, 90, 64, 55, 19, 7, 
2018/5/3, 89, 85, 106, 11, 8, 
2018/5/4, 108, 70, 66, 17, 6, 
2018/5/5, 108, 84, 79, 20, 8, 
2018/5/6, 159, 122, 121, 34, 14, 
2018/5/7, 168, 121, 92, 35, 19, 
2018/5/8, 149, 110, 97, 41, 10, 
2018/5/9, 143, 80, 108, 18, 9, 
2018/5/10, 134, 82, 69, 18, 7, 
2018/5/11, 157, 79, 92, 18, 8, 
2018/5/12, 160, 97, 104, 22, 8, 
2018/5/13, 155, 89, 98, 10, 8, 
2018/5/14, 124, 66, 70, 16, 8, 
2018/5/15, 115, 43, 43, 24, 7, 
2018/5/16, 81, 69, 31, 17, 5, 
2018/5/17, 139, 88, 116, 23, 15, 
2018/5/18, 148, 93, 100, 33, 12, 
2018/5/19, 139, 60, 52, 19, 4, 
2018/5/20, 120, 52, 38, 25, 5, 
2018/5/21, 108, 55, 52, 20, 3, 
2018/5/22, 100, 114, 107, 15, 6, 
2018/5/23, 145, 97, 91, 11, 6, 
2018/5/24, 147, 85, 115, 26, 6, 
2018/5/25, 125, 122, 134, 29, 8, 
2018/5/26, 178, 144, 98, 21, 9, 
2018/5/27, 178, 153, 131, 20, 12, 
2018/5/28, 164, 129, 103, 34, 18, 
2018/5/29, 152, 107, 111, 37, 12, 
2018/5/30, 129, 104, 112, 44, 12, 
2018/5/31, 135, 105, 137, 38, 11, 
2018/6/1, 135, 93, 127, 16, 11, 
2018/6/2, 140, 94, 145, 12, 11, 
2018/6/3, 150, 109, 148, 17, 14, 
2018/6/4, 152, 128, 128, 13, 10, 
2018/6/5, 154, 121, 129, 10, 6, 
2018/6/6, 146, 101, 131, 13, 8, 
2018/6/7, 129, 95, 118, 19, 12, 
2018/6/8, 140, 52, 70, 17, 4, 
2018/6/9, 114, 46, 69, 13, 1, 
2018/6/10, 107, 64, 135, 19, 4, 
2018/6/11, 126, 82, 148, 25, 9, 
2018/6/12, 140, 75, 90, 17, 6, 
2018/6/13, 106, 57, 104, 13, 5, 
2018/6/14, 121, 68, 117, 23, 8, 
2018/6/15, 107, 72, 100, 26, 7, 
2018/6/16, 125, 76, 110, 16, 9, 
2018/6/17, 134, 77, 108, 16, 9, 
2018/6/18, 126, 78, 128, 18, 7, 
2018/6/19, 139, 92, 133, 33, 7, 
2018/6/20, 140, 85, 120, 21, 8, 
2018/6/21, 142, 67, 110, 16, 6, 
2018/6/22, 80, 59, 113, 12, 5, 
2018/6/23, 70, 63, 119, 12, 6, 
2018/6/24, 86, 44, 90, 14, 4, 
2018/6/25, 87, 38, 79, 16, 5, 
2018/6/26, 73, 92, 102, 11, 9, 
2018/6/27, 117, 54, 96, 16, 9, 
2018/6/28, 72, 59, 103, 22, 5, 
2018/6/29, 81, 72, 154, 24, 12, 
2018/6/30, 123, 77, 118, 22, 6, 
2018/1/1, 230, 218, 15, 42, 37, 23
2018/1/2, 224, 103, 22, 26, 21, 11
2018/1/3, 144, 74, 12, 31, 25, 12
2018/1/4, 121, 108, 19, 38, 23, 16
2018/1/5, 164, 119, , 40, 26, 1
2018/1/6, 161, 119, , 39, 17, 
2018/1/7, 193, 100, , 26, 11, 
2018/1/8, 125, 81, , 25, 18, 
2018/1/9, 93, 62, , 24, 14, 
2018/1/10, 72, 51, , 17, 12, 
2018/1/11, 57, 74, , 23, 16, 
2018/1/12, 112, 75, , 20, 12, 
2018/1/13, 134, 108, , 31, 21, 
2018/1/14, 144, 180, , 61, 38, 
2018/1/15, 236, 174, , 47, 35, 
2018/1/16, 220, 227, , 46, 22, 
2018/1/17, 287, 243, , 61, 41, 
2018/1/18, 273, 200, , 37, 21, 
2018/1/19, 283, 153, , 49, 29, 
2018/1/20, 233, 234, , 48, 32, 
2018/1/21, 267, 73, , 23, 13, 
2018/1/22, 148, 60, , 21, 16, 
2018/1/23, 99, 71, , 26, 19, 
2018/1/24, 103, 77, , 27, 23, 
2018/1/25, 127, 71, 14, 25, 16, 
2018/1/26, 127, 114, 16, 37, 20, 
2018/1/27, 171, 81, 26, 27, 19, 
2018/1/28, 154, 116, 29, 32, 24, 
2018/1/29, 205, 90, 29, 34, 30, 
2018/1/30, 163, 105, 24, 42, 35, 
2018/1/31, 161, 106, 30, 38, 33, 
2018/2/1, 149, 83, 36, 22, 14, 
2018/2/2, 82, 84, 30, 31, 23, 
2018/2/3, 125, 95, 27, 36, 33, 
2018/2/4, 152, 78, 30, 26, 20, 
2018/2/5, 114, 77, 34, 28, 27, 
2018/2/6, 119, 95, 32, 21, 15, 
2018/2/7, 129, 81, 39, 27, 16, 
2018/2/8, 123, 137, 36, 25, 20, 
2018/2/9, 167, 88, 34, 19, 18, 
2018/2/10, 84, 111, 36, 25, 25, 
2018/2/11, 124, 76, 37, 21, 19, 
2018/2/12, 96, 109, 60, 16, 13, 
2018/2/13, 140, 108, 43, 22, 23, 
2018/2/14, 156, 70, 40, 22, 25, 
2018/2/15, 136, 88, 54, 14, 20, 
2018/2/16, 168, 119, 50, 32, 28, 
2018/2/17, 199, 81, 53, 23, 20, 
2018/2/18, 160, 96, 54, 28, 24, 
2018/2/19, 172, 130, 31, 25, 23, 
2018/2/20, 215, 100, 47, 21, 14, 
2018/2/21, 188, 99, 49, 20, 15, 
2018/2/22, 168, 86, 55, 18, 13, 
2018/2/23, 149, 101, 35, 16, 14, 
2018/2/24, 105, 98, 45, 25, 17, 
2018/2/25, 155, 108, 57, 20, 11, 
2018/2/26, 176, 163, 34, 45, 25, 
2018/2/27, 217, 128, 48, 24, 8, 
2018/2/28, 207, 89, 42, 21, 16, 
2018/3/1, 107, 84, 49, 15, 11, 
2018/3/2, 131, 66, 43, 15, 8, 
2018/3/3, 148, 83, 30, 19, 13, 
2018/3/4, 144, 70, 42, 21, 21, 
2018/3/5, 97, 102, 33, 35, 25, 
2018/3/6, 152, 88, 41, 29, 27, 
2018/3/7, 143, 78, 48, 22, 14, 
2018/3/8, 140, 104, 62, 26, 16, 
2018/3/9, 156, 124, 67, 29, 19, 
2018/3/10, 178, 192, 39, 55, 33, 
2018/3/11, 248, 114, 86, 19, 17, 
2018/3/12, 167, 79, 86, 12, 15, 
2018/3/13, 136, 73, 87, 13, 19, 
2018/3/14, 136, 123, 47, 16, 15, 
2018/3/15, 126, 62, 48, 19, 23, 
2018/3/16, 88, 139, 27, 42, 25, 
2018/3/17, 165, 90, 25, 24, 8, 
2018/3/18, 176, 104, 51, 22, 19, 
2018/3/19, 176, 63, 42, 14, 13, 
2018/3/20, 80, 82, 52, 34, 23, 
2018/3/21, 135, 115, 48, 37, 22, 
2018/3/22, 165, 109, 89, 21, 11, 
2018/3/23, 172, 69, 76, 27, 9, 
2018/3/24, 124, 84, 106, 15, 10, 
2018/3/25, 155, 96, 99, 18, 10, 
2018/3/26, 155, 95, 96, 12, 11, 
2018/3/27, 147, 110, 85, 21, 16, 
2018/3/28, 159, 156, 46, 33, 25, 
2018/3/29, 170, 132, 53, 45, 18, 
2018/3/30, 159, 97, 87, 16, 12, 
2018/3/31, 160, 117, 105, 18, 14, 
2017/10/1, 148, 68, 38, 15, 10, 8
2017/10/2, 98, 65, 18, 25, 12, 11
2017/10/3, 91, 72, 32, 23, 7, 9
2017/10/4, 122, 69, 46, 24, 8, 8
2017/10/5, 118, 115, 64, 35, 9, 10
2017/10/6, 158, 127, 32, 42, 7, 14
2017/10/7, 180, 123, 9, 34, 6, 22
2017/10/8, 194, 77, 11, 24, 6, 22
2017/10/9, 138, 22, 25, 13, 3, 6
2017/10/10, 60, 54, 28, 20, 5, 9
2017/10/11, 133, 77, 36, 25, 10, 12
2017/10/12, 140, 91, 44, 26, 5, 9
2017/10/13, 164, 168, 38, 43, 13, 16
2017/10/14, 202, 164, 43, 45, 9, 17
2017/10/15, 208, 153, 56, 42, 18, 20
2017/10/16, 210, 121, 22, 43, 14, 17
2017/10/17, 183, 87, 41, 28, 8, 11
2017/10/18, 164, 103, 52, 32, 6, 13
2017/10/19, 175, 107, 73, 35, 9, 15
2017/10/20, 178, 104, 78, 39, 9, 12
2017/10/21, 174, 143, 41, 26, 11, 11
2017/10/22, 147, 71, 34, 31, 17, 13
2017/10/23, 108, 92, 37, 39, 11, 13
2017/10/24, 125, 132, 40, 47, 13, 13
2017/10/25, 166, 122, 53, 40, 17, 11
2017/10/26, 166, 161, 70, 40, 13, 11
2017/10/27, 175, 166, 82, 30, 11, 11
2017/10/28, 185, 66, 30, 17, 6, 5
2017/10/29, 60, 226, 32, 29, 18, 7
2017/10/30, 110, 100, 36, 24, 14, 8
2017/10/31, 135, 116, 45, 31, 13, 8
2017/11/1, 162, 154, 51, 40, 18, 14
2017/11/2, 204, 103, 52, 23, 12, 9
2017/11/3, 134, 83, 38, 26, 9, 8
2017/11/4, 108, 85, 42, 21, 13, 6
2017/11/5, 127, 83, 56, 25, 12, 6
2017/11/6, 134, 133, 52, 36, 15, 11
2017/11/7, 183, 222, 42, 59, 16, 19
2017/11/8, 254, 116, 43, 22, 12, 8
2017/11/9, 125, 125, 34, 23, 8, 6
2017/11/10, 108, 91, 21, 31, 11, 8
2017/11/11, 103, 100, 35, 25, 13, 7
2017/11/12, 146, 103, 34, 28, 17, 8
2017/11/13, 160, 91, 23, 29, 21, 13
2017/11/14, 112, 112, 27, 32, 18, 14
2017/11/15, 147, 167, 13, 48, 18, 19
2017/11/16, 181, 165, 22, 35, 19, 18
2017/11/17, 170, 52, 26, 19, 9, 5
2017/11/18, 72, 94, 21, 33, 14, 8
2017/11/19, 133, 130, 17, 35, 15, 11
2017/11/20, 187, 118, 42, 24, 13, 8
2017/11/21, 177, 105, 27, 27, 10, 7
2017/11/22, 133, 95, 27, 28, 18, 10
2017/11/23, 117, 81, 27, 23, 11, 6
2017/11/24, 100, 142, 35, 28, 16, 8
2017/11/25, 171, 228, 28, 33, 20, 12
2017/11/26, 161, 144, 44, 35, 19, 14
2017/11/27, 171, 138, 37, 27, 13, 11
2017/11/28, 180, 89, 16, 27, 21, 12
2017/11/29, 112, 113, 25, 30, 19, 12
2017/11/30, 153, 129, 23, 37, 26, 9
2017/12/1, 173, 133, 43, 22, 16, 9
2017/12/2, 185, 149, 33, 38, 19, 16
2017/12/3, 211, 67, 26, 25, 18, 9
2017/12/4, 103, 98, 29, 29, 23, 9
2017/12/5, 145, 114, 38, 36, 24, 12
2017/12/6, 183, 185, 25, 45, 31, 20
2017/12/7, 201, 82, 26, 26, 17, 8
2017/12/8, 116, 100, 33, 30, 17, 8
2017/12/9, 150, 132, 26, 38, 25, 16
2017/12/10, 179, 118, 26, 31, 26, 13
2017/12/11, 133, 84, 23, 34, 29, 13
2017/12/12, 123, 141, 8, 41, 38, 23
2017/12/13, 177, 128, 4, 35, 20, 19
2017/12/14, 201, 139, 11, 34, 18, 18
2017/12/15, 216, 99, 27, 30, 22, 14
2017/12/16, 152, 82, 28, 26, 18, 10
2017/12/17, 116, 103, 26, 33, 29, 15
2017/12/18, 153, 101, 25, 30, 27, 13
2017/12/19, 135, 111, 28, 33, 29, 14
2017/12/20, 159, 89, 36, 25, 19, 10
2017/12/21, 133, 110, 38, 32, 22, 12
2017/12/22, 172, 163, 10, 55, 45, 26
2017/12/23, 211, 120, 32, 34, 24, 15
2017/12/24, 157, 99, 32, 33, 29, 13
2017/12/25, 130, 155, 21, 43, 31, 19
2017/12/26, 177, 181, 42, 39, 30, 19
2017/12/27, 184, 201, 23, 58, 32, 26
2017/12/28, 253, 345, 3, 50, 21, 37
2017/12/29, 375, 425, 15, 38, 19, 23
2017/12/30, 312, 172, 30, 33, 21, 18
2017/12/31, 234, 259, 23, 58, 44, 26
2017/7/1, 168, 103, 138, 22, 12, 10
2017/7/2, 168, 117, 168, 34, 18, 15
2017/7/3, 172, 104, 115, 29, 15, 12
2017/7/4, 164, 94, 85, 30, 8, 12
2017/7/5, 161, 79, 53, 27, 10, 11
2017/7/6, 128, 57, 83, 14, 6, 7
2017/7/7, 118, 66, 97, 9, 6, 6
2017/7/8, 113, 60, 45, 9, 5, 6
2017/7/9, 109, 77, 115, 18, 11, 7
2017/7/10, 130, 72, 105, 12, 10, 7
2017/7/11, 123, 106, 77, 9, 10, 6
2017/7/12, 102, 62, 79, 11, 10, 6
2017/7/13, 101, 61, 69, 15, 9, 6
2017/7/14, 104, 65, 40, 26, 7, 8
2017/7/15, 113, 61, 31, 26, 5, 11
2017/7/16, 127, 79, 65, 22, 6, 11
2017/7/17, 151, 60, 45, 22, 5, 7
2017/7/18, 113, 45, 60, 17, 5, 7
2017/7/19, 102, 58, 57, 11, 7, 6
2017/7/20, 101, 61, 48, 12, 5, 6
2017/7/21, 106, 124, 45, 25, 7, 12
2017/7/22, 180, 128, 84, 22, 6, 12
2017/7/23, 180, 155, 43, 27, 10, 16
2017/7/24, 198, 125, 120, 28, 21, 21
2017/7/25, 178, 100, 43, 37, 10, 13
2017/7/26, 147, 68, 30, 21, 6, 11
2017/7/27, 149, 112, 44, 21, 15, 20
2017/7/28, 187, 54, 38, 27, 7, 10
2017/7/29, 116, 129, 35, 42, 12, 22
2017/7/30, 199, 210, 83, 34, 11, 25
2017/7/31, 248, 69, 62, 25, 10, 9
2017/8/1, 131, 72, 19, 32, 9, 14
2017/8/2, 128, 60, 66, 26, 8, 8
2017/8/3, 114, 79, 94, 26, 9, 8
2017/8/4, 130, 99, 117, 30, 9, 12
2017/8/5, 156, 93, 115, 19, 10, 10
2017/8/6, 164, 80, 113, 30, 9, 9
2017/8/7, 147, 98, 116, 28, 11, 9
2017/8/8, 150, 84, 103, 17, 7, 8
2017/8/9, 177, 100, 136, 32, 8, 9
2017/8/10, 151, 88, 106, 22, 8, 7
2017/8/11, 153, 80, 83, 17, 6, 8
2017/8/12, 160, 72, 76, 20, 10, 9
2017/8/13, 139, 40, 37, 15, 5, 4
2017/8/14, 82, 55, 84, 19, 8, 7
2017/8/15, 107, 80, 101, 23, 7, 8
2017/8/16, 146, 62, 105, 24, 4, 6
2017/8/17, 106, 83, 71, 34, 6, 12
2017/8/18, 146, 83, 79, 29, 9, 15
2017/8/19, 143, 81, 77, 19, 9, 10
2017/8/20, 146, 75, 109, 25, 8, 8
2017/8/21, 135, 77, 93, 18, 8, 9
2017/8/22, 150, 61, 62, 14, 5, 7
2017/8/23, 121, 63, 81, 19, 8, 8
2017/8/24, 118, 79, 78, 36, 13, 13
2017/8/25, 126, 89, 43, 42, 9, 8
2017/8/26, 108, 96, 74, 36, 12, 11
2017/8/27, 142, 49, 41, 18, 6, 8
2017/8/28, 90, 113, 36, 23, 10, 13
2017/8/29, 135, 44, 46, 16, 5, 7
2017/8/30, 87, 60, 70, 19, 6, 5
2017/8/31, 109, 74, 74, 26, 7, 5
2017/9/1, 137, 89, 87, 37, 8, 9
2017/9/2, 147, 85, 77, 30, 8, 9
2017/9/3, 140, 67, 53, 22, 7, 8
2017/9/4, 111, 57, 56, 27, 7, 8
2017/9/5, 118, 60, 23, 25, 4, 7
2017/9/6, 130, , , , , 
2017/9/11, 134, 95, 100, 41, 7, 7
2017/9/12, 133, 86, 121, 32, 7, 9
2017/9/13, 127, 127, 89, 36, 7, 7
2017/9/14, 113, 112, 130, 48, 10, 11
2017/9/15, 148, 102, 80, 28, 10, 11
2017/9/16, 159, 107, 98, 39, 8, 12
2017/9/17, 159, 134, 120, 32, 11, 11
2017/9/18, 170, 102, 99, 33, 12, 10
2017/9/19, 139, 113, 99, 50, 13, 11
2017/9/20, 112, 95, 103, 25, 11, 9
2017/9/21, 140, 108, 86, 24, 8, 8
2017/9/22, 148, 135, 111, 29, 10, 11
2017/9/23, 154, 79, 97, 14, 8, 8
2017/9/24, 147, 79, 54, 24, 6, 8
2017/9/25, 131, 81, 54, 25, 9, 12
2017/9/26, 137, 68, 45, 22, 11, 8
2017/9/27, 88, 89, 39, 30, 8, 6
2017/9/28, 88, 106, 73, 26, 9, 9
2017/9/29, 150, 81, 94, 16, 9, 8
2017/9/30, 137, 69, 49, 20, 6, 7
2017/4/1, 163, 112, 68, 34, 17, 9
2017/4/2, 164, 121, 84, 37, 18, 10
2017/4/3, 169, 108, 61, 41, 15, 11
2017/4/4, 163, 92, 39, 30, 15, 15
2017/4/5, 175, 111, 65, 34, 18, 14
2017/4/6, 181, 219, 73, 47, 20, 19
2017/4/7, 243, 257, 21, 52, 16, 18
2017/4/8, 255, 91, 35, 30, 23, 16
2017/4/9, 131, 111, 39, 36, 23, 15
2017/4/10, 150, 109, 49, 40, 16, 12
2017/4/11, 159, 160, 85, 38, 16, 13
2017/4/12, 205, 95, 60, 16, 15, 9
2017/4/13, 157, 92, 56, 20, 16, 8
2017/4/14, 136, 112, 68, 25, 16, 10
2017/4/15, 164, 141, 53, 43, 14, 15
