date, pm25, pm10, o3, no2, so2, co
2020-05-04,75,35,36,16,8,6
2020-05-05,49,43,41,15,8,5
2020-05-06,60,30,46,14,7,3
2020-05-07,46,42,44,16,4,3
2020-05-08,62,34,33,17,6,3
2020-05-09,52,28,44,7,3,4
2020-05-10,45,59,57,10,4,4
2020-05-11,69,62,58,12,3,4
2020-05-12,64,49,52,9,4,4
2020-05-13,48,77,58,12,5,4
2020-05-14,54,57,44,19,6,5
2020-05-15,70,34,45,13,4,4
2020-05-16,58,47,49,15,11,5
2020-05-17,80,39,45,15,6,6
2020-05-18,73,31,41,9,5,3
2020-05-19,35,24,31,10,7,4
2020-05-20,28,37,35,13,9,4
2020-05-21,50,33,36,13,9,3
2020-05-22,36,38,34,17,14,7
2020-05-23,48,43,46,12,5,5
2020-05-24,79,32,57,14,5,5
2020-05-25,65,49,62,18,8,7
2020-05-26,94,43,38,14,9,4
2020-05-27,54,43,82,16,8,5
2020-05-28,69,47,54,16,10,5
2020-05-29,73,46,59,14,8,7
2020-05-30,77,43,56,11,9,4
2020-05-31,77,38,47,10,4,4
2020-06-01,59,30,61,13,8,4
2020-06-02,36,45,70,13,6,4
2020-06-03,69,60,108,13,7,4
2020-06-04,88,72,86,16,9,4
2020-06-05,86,57,64,9,8,4
2020-06-06,76,30,42,12,11,5
2020-06-07,43,48,84,17,8,5
2020-06-08,80,63,98,18,8,5
2020-06-09,106,50,62,20,11,5
2020-06-10,89,33,42,20,14,8
2020-06-11,69,49,50,25,19,11
2020-06-12,107,31,49,13,11,7
2020-06-13,72,25,45,7,4,3
2020-06-14,43,32,60,9,4,3
2020-06-15,55,30,54,13,10,4
2020-06-16,45,37,71,20,8,4
2020-06-17,59,40,59,22,8,6
2020-06-18,60,42,33,24,17,15
2020-06-19,64,31,36,15,7,5
2020-06-20,40,29,33,10,8,3
2020-06-21,39,38,53,16,9,6
2020-06-22,64,45,46,21,11,5
2020-06-23,81,30,33,17,7,3
2020-06-24,59,27,36,17,5,4
2020-06-25,57,31,56,11,3,4
2020-06-26,58,39,76,15,8,4
2020-06-27,70,46,66,14,10,6
2020-06-28,93,44,50,14,8,6
2020-06-29,88,23,42,14,7,5
2020-06-30,39,21,35,13,6,4
2020-01-01,48,49,35,16,8,9
2020-01-02,96,58,33,19,7,11
2020-01-03,124,48,35,16,6,9
2020-01-04,82,50,33,25,5,10
2020-01-05,99,52,21,31,5,11
2020-01-06,94,28,20,36,6,10
2020-01-07,56,18,30,12,3,6
2020-01-08,35,41,33,13,4,7
2020-01-09,84,49,28,23,4,7
2020-01-10,96,44,37,16,4,8
2020-01-11,89,39,35,12,3,7
2020-01-12,84,28,33,13,4,6
2020-01-13,51,30,28,19,4,9
2020-01-14,55,38,29,17,4,9
2020-01-15,75,42,22,23,5,8
2020-01-16,77,39,27,27,5,8
2020-01-17,67,39,26,23,4,7
2020-01-18,79,46,41,15,4,6
2020-01-19,98,54,36,19,3,7
2020-01-20,96,40,30,20,5,7
2020-01-21,63,49,17,34,5,3
2020-01-22,85,37,26,28,4,6
2020-01-23,70,46,38,22,9,4
2020-01-24,89,27,38,20,18,3
2020-01-25,33,27,36,21,5,12
2020-01-26,43,20,38,13,8,3
2020-01-27,18,30,39,26,14,15
2020-01-28,46,30,33,25,10,7
2020-01-29,46,31,36,19,12,8
2020-01-30,46,27,29,18,4,4
2020-01-31,45,54,42,16,4,6
2020-02-01,116,64,40,16,4,8
2020-02-02,136,47,37,15,4,5
2020-02-03,77,29,30,15,5,5
2020-02-04,53,32,37,12,5,5
2020-02-05,54,29,41,20,7,6
2020-02-06,51,41,30,21,5,6
2020-02-07,72,42,37,14,3,5
2020-02-08,82,39,37,13,3,5
2020-02-09,74,47,42,20,9,6
2020-02-10,86,51,41,26,8,6
2020-02-11,99,59,32,33,7,8
2020-02-12,118,28,34,17,7,7
2020-02-13,55,49,49,23,12,8
2020-02-14,91,50,53,22,11,7
2020-02-15,90,28,35,8,5,5
2020-02-16,48,28,34,7,6,4
2020-02-17,43,29,35,11,8,5
2020-02-18,56,34,40,19,9,6
2020-02-19,57,52,44,29,10,10
2020-02-20,89,60,44,26,8,7
2020-02-21,94,56,43,10,5,5
2020-02-22,67,33,39,12,5,5
2020-02-23,54,37,35,22,6,6
2020-02-24,53,28,48,26,7,11
2020-02-25,58,28,43,17,8,7
2020-02-26,48,32,35,21,6,7
2020-02-27,52,38,20,24,6,7
2020-02-28,68,33,43,17,8,8
2020-02-29,59,35,40,14,6,6
2020-03-01,57,38,41,13,8,8
2020-03-02,70,29,31,17,8,7
2020-03-03,46,38,41,14,5,7
2020-03-04,63,44,43,16,6,7
2020-03-05,90,42,39,26,5,7
2020-03-06,75,58,35,25,8,6
2020-03-07,109,34,50,17,4,6
2020-03-08,65,43,29,23,7,7
2020-03-09,70,32,42,21,8,9
2020-03-10,57,36,34,15,4,5
2020-03-11,56,38,40,21,6,5
2020-03-12,50,46,46,18,8,8
2020-03-13,69,41,43,11,6,4
2020-03-14,57,48,40,10,7,5
2020-03-15,66,39,39,18,11,5
2020-03-16,57,50,51,25,11,8
2020-03-17,78,57,48,20,7,5
2020-03-18,95,56,67,16,4,4
2020-03-19,77,45,38,11,4,4
2020-03-20,42,59,74,17,7,5
2020-03-21,70,53,57,14,9,6
2020-03-22,70,45,53,19,7,7
2020-03-23,65,47,45,19,8,5
2020-03-24,77,52,50,21,7,5
2020-03-25,86,57,41,24,4,6
2020-03-26,97,42,45,26,9,13
2020-03-27,80,48,39,17,9,11
2020-03-28,61,42,37,13,8,7
2020-03-29,57, , , , , 
2019-10-01,111,33,29,20,9,6
2019-10-02,66,15,27,9,8,4
2019-10-03,28,39,38,13,8,5
2019-10-04,62,43,38,15,13,10
2019-10-05,68,31,40,14,12,7
2019-10-06,41,26,30,15,6,6
2019-10-07,50,25,47,10,3,4
2019-10-08,49,30,39,14,4,4
2019-10-09,44,38,44,17,4,5
2019-10-10,62,42,51,23,13,10
2019-10-11,63,62,48,30,18,11
2019-10-12,67,39,41,16,11,7
2019-10-13,45,33,38,15,4,5
2019-10-14,57,32,33,18,2,5
2019-10-15,41,27,37,14,4,5
2019-10-16,46,34,41,16,6,4
2019-10-17,54,42,44,22,13,6
2019-10-18,52,27,44,16,7,6
2019-10-19,28,25,42,13,4,6
2019-10-20,25,28,45,15,8,5
2019-10-21,27,39,46,20,7,6
2019-10-22,45,37,51,17,7,5
2019-10-23,57,36,57,23,14,10
2019-10-24,59,35,43,21,9,5
2019-10-25,51,37,38,9,2,4
2019-10-26,62,28,39,8,3,4
2019-10-27,57,40,41,19,4,5
2019-10-28,70,81,38,20,4,4
2019-10-29,96,40,36,14,3,5
2019-10-30,48,43,45,13,3,4
2019-10-31,66,89,73,15,5,5
2019-11-01,114,57,31,16,5,4
2019-11-02,84,52,34,15,7,8
2019-11-03,78,28,29,16,6,5
2019-11-04,33,36,38,16,4,5
2019-11-05,55,52,46,20,6,6
2019-11-06,89,48,44,15,6,6
2019-11-07,76,51,41,17,4,6
2019-11-08,78,49,39,23,5,6
2019-11-09,80,47,36,22,5,7
2019-11-10,83,26,42,10,3,5
2019-11-11,49,47,39,23,8,5
2019-11-12,77,46,23,24,4,5
2019-11-13,82, , , ,4,4
2019-11-14,55,50,30,25,6,5
2019-11-15,57,69,30,22,5,7
2019-11-16,95,62,29,29,5,9
2019-11-17,116,44,39,9,4,5
2019-11-18,55,34,31,9,4,5
2019-11-19,47,28,31,13,4,6
2019-11-20,38,37,32,25,7,8
2019-11-21,57,40,32,25,8,8
2019-11-22,59,36,33,23,6,6
2019-11-23,51,40,34,16,4,6
2019-11-24,75,26,30,15,4,6
2019-11-25,47,37,33,23,13,6
2019-11-26,42,38,24,19,3,6
2019-11-27,70,23,32,19,4,6
2019-11-28,44,31,29,20,3,6
2019-11-29,60,40,23,22,3,9
2019-11-30,73,33,25,19,3,7
2019-12-01,71,24,31,10,3,6
2019-12-02,52,25,32,13,4,6
2019-12-03,42,35,33,22,4,8
2019-12-04,56,33,33,18,3,9
2019-12-05,58,26,29,13,4,7
2019-12-06,49,35,32,17,5,8
2019-12-07,62,49,30,19,6,9
2019-12-08,98,51,30,29,6,10
2019-12-09,98,67,37,38,5,12
2019-12-10,122,60,38,25,4,8
2019-12-11,113,23,26,11,3,6
2019-12-12,26,30,20,19,6,8
2019-12-13,44,49,34,18,4,10
2019-12-14,73,36,30,24,4,8
2019-12-15,61,35,26,23,4,8
2019-12-16,55,43,27,22,5,6
2019-12-17,77,33,30,14,3,10
2019-12-18,73,32,25,14,4,7
2019-12-19,62,33,26,18,4,8
2019-12-20,64,39,25,20,5,9
2019-12-21,79,51,26,29,4,8
2019-12-22,100,53,31,25,5,8
2019-12-23,110,49,34,26,6,10
2019-12-24,106,45,35,26,4,10
2019-12-25,93,41,29,23,4,9
2019-12-26,79,33,36,15,4,9
2019-12-27,63,41,29,21,6,10
2019-12-28,63,54,25,28,6,11
2019-12-29,96, , , , , 
2019-07-01,88,37,73,13,5,4
2019-07-02,67,51,96,21,13,5
2019-07-03,97,51,81,15,6,4
2019-07-04,91,61,110,24,11,5
2019-07-05,90,45,45,14,11,8
2019-07-06,71,37,45,13,9,7
2019-07-07,52,37,44,18,11,8
2019-07-08,48,35,40,19,11,9
2019-07-09,50,43,56,30,12,21
2019-07-10,59,26,38,17,8,4
2019-07-11,32,38,37,15,11,4
2019-07-12,47,38,50,14,9,5
2019-07-13,74,47,68,17,10,6
2019-07-14,75,38,45,13,8,4
2019-07-15,60,31,37,10,7,4
2019-07-16,49,31,32,14,7,5
2019-07-17,45,40,39,16,4,3
2019-07-18,78,39,14,15,7,3
2019-07-19,66,33,19,9,18,11
2019-07-20,50,26,34,9,3,2
2019-07-21,44,37,47,9,3,3
2019-07-22,71,34,42,11,4,3
2019-07-23,61,31,41,10,3,3
2019-07-24,59,39,38,11,3,4
2019-07-25,72,33,40,12,3,4
2019-07-26,61,37,38,13,3,2
2019-07-27,57,24,26,6,4,1
2019-07-28,40,28,31,10,3,2
2019-07-29,42,27,32,11,4,3
2019-07-30,41,26,34,8,3,2
2019-07-31,39,27,39,9,4,2
2019-08-01,42,29,65,15,12,4
2019-08-02,63,43,53,17,16,6
2019-08-03,85,41,49,17,8,4
2019-08-04,86,43,31,17,23,4
2019-08-05,73,54,31,26,27,15
2019-08-06,68,36,46,13,6,2
2019-08-07,56,42,49,17,9,4
2019-08-08,77,42,53,15,14,4
2019-08-09,62,42,35,16,9,4
2019-08-10,60,35,38,16,21,5
2019-08-11,61,40,43,14,13,4
2019-08-12,69,38,41,22,29,9
2019-08-13,65,49,32,31,10,31
2019-08-14,63,29,28,18,22,24
2019-08-15,52,17,45,9,4,4
2019-08-16,34,30,78,10,5,5
2019-08-17,63,45,74,14,10,8
2019-08-18,96,52,68,20,12,9
2019-08-19,82,37,52,24,14,5
2019-08-20,63,29,34,18,7,6
2019-08-21,61,22,30,13,3,5
2019-08-22,50,37,50,13,3,6
2019-08-23,79,35,39,11,3,5
2019-08-24,72,33,65,11,7,5
2019-08-25,70,40,79,18,10,6
2019-08-26,79,28,38,15,5,6
2019-08-27,72,21,36,11,5,5
2019-08-28,56,38,28,14,4,4
2019-08-29,84,36,43,15,3,5
2019-08-30,65,23,44,10,4,6
2019-08-31,54,39,42,12,10,6
2019-09-01,79,33,36,16,4,6
2019-09-02,77,25,38,23,7,4
2019-09-03,53,29,35,20,7,6
2019-09-04,55,49,31,22,13,5
2019-09-05,80,39,28,15,8,4
2019-09-06,76,25,22,10,20,8
2019-09-07,44,14,32,9,4,4
2019-09-08,50,15,43,15,4,6
2019-09-09,68,34,54,16,9,4
2019-09-10,71,35,47,25,17,9
2019-09-11,55,32,38,17,10,8
2019-09-12,43,22,37,10,8,5
2019-09-13,28,19,38,6,3,5
2019-09-14,26,26,38,14,11,9
2019-09-15,49,33,42,8,10,6
2019-09-16,45,41,48,21,15,11
2019-09-17,59,34,51,18,9,7
2019-09-18,56,36,41,11,11,4
2019-09-19,43,30,44,15,11,3
2019-09-20,50,30,49,18,27,4
2019-09-21,47,29,63,20,13,8
2019-09-22,49,25,42,17,8,7
2019-09-23,47,30,40,17,12,6
2019-09-24,45,33,28,18,11,6
2019-09-25,54,39,46,16,12,5
2019-09-26,56,37,41,17,11,5
2019-09-27,57,37,31,14,6,5
2019-09-28,80,41,53,11,7,5
2019-09-29,88,49,62,17,13,6
2019-09-30,109,52,33,18,8,6
2019-04-01,62,40,51,19,8,3
2019-04-02,63,39,47,18,4,3
2019-04-03,64,48,66,13,6,4
2019-04-04,63,60,62,18,5,5
2019-04-05,89,69,61,21,6,6
2019-04-06,75,61,47,19,6,7
2019-04-07,76,55,49,17,5,6
2019-04-08,71,41,45,17,7,5
2019-04-09,55,22,42,20,5,7
2019-04-10,38,26,40,17,7,5
2019-04-11,39,30,42,13,4,5
2019-04-12,50,50,60,17,5,5
2019-04-13,90,37,60,14,4,4
2019-04-14,70,66,45,24,16,5
2019-04-15,70,65,51,24,6,4
2019-04-16,66,65,65,23,8,5
2019-04-17,75,45,62,17,6,4
2019-04-18,71,39,50,10,8,3
2019-04-19,47,36,47,17,8,6
2019-04-20,77,49,53,19,8,4
2019-04-21,86,46,46,26,13,4
2019-04-22,81,50,38,32,9,6
2019-04-23,90,49,37,26,9,7
2019-04-24,103,67,40,30,18,18
2019-04-25,92,32,35,29,6,13
2019-04-26,55,25,44,24,9,7
2019-04-27,43,29,46,27,6,6
2019-04-28,56,37,35,44,8,8
2019-04-29,80,36,43,36,12,15
2019-04-30,80,60,64,32,5,5
2019-05-01,109,64,62,31,5,6
2019-05-02,108,52,57,32,8,9
2019-05-03,83,68,74,40,17,12
2019-05-04,138,68,96,32,8,7
2019-05-05,131,50,68,21,9,12
2019-05-06,82,39,53,34,7,5
2019-05-07,62,51,64,25,4,5
2019-05-08,63,56,81,22,6,5
2019-05-09,80,56,99,31,12,7
2019-05-10,95,61,114,41,19,8
2019-05-11,126,63,84,24,12,7
2019-05-12,137,54,69,25,12,6
2019-05-13,111,62,58,34,12,5
2019-05-14,130,54,68,31,9,4
2019-05-15,95,56,77,43,16,7
2019-05-16,108,62,52,43,12,7
2019-05-17,112,44,42,25,9,6
2019-05-18,71,36,40,29,8,5
2019-05-19,57,39,42,31,7,4
2019-05-20,56,38,66,19,11,4
2019-05-21,44,56,93,29,12,5
2019-05-22,84,55,104,31,12,6
2019-05-23,91,60,135,40,13,5
2019-05-24,111,54,108,22,10,4
2019-05-25,100,55,99,21,9,4
2019-05-26,87,39,61,24,15,3
2019-05-27,59,27,52,21,16,4
2019-05-28,39,45,91,28,18,7
2019-05-29,56,40,90,24,15,4
2019-05-30,57,33,82,22,13,4
2019-05-31,61,29,73,23,13,5
2019-06-01,60,42,104,30,17,7
2019-06-02,74,54,121,34,13,8
2019-06-03,100,57,94,32,12,7
2019-06-04,108,60,88,29,11,7
2019-06-05,101,75,110,38,7,9
2019-06-06,140,43,80,42,27,23
2019-06-07,77,46,58,35,19,12
2019-06-08,69,31,49,22,11,6
2019-06-09,43,38,44,20,12,10
2019-06-10,42,41,42,20,17,4
2019-06-11,45,32,41,23,11,3
2019-06-12,53,45,39,32,16,6
2019-06-13,73,51,32,49,9,6
2019-06-14,85,42,64,28,14,8
2019-06-15,65,29,29,9,10,5
2019-06-16,30,44,52,15,9,4
2019-06-17,48,43,48,19,9,4
2019-06-18,63,45,67,13,11,6
2019-06-19,82, , , , , 
2019-06-21,83,26,46,11,10,6
2019-06-22,28,24,42,13,8,7
2019-06-23,30,24,45,14,10,6
2019-06-24,39,49,57,26,8,4
2019-06-25,73,49,23,29,11,9
2019-06-26,89,32,32,24,11,7
2019-06-27,58,27,45,12,9,4
2019-06-28,46,34,31,16,5,5
2019-06-29,68,28,51,11,3,4
2019-06-30,53,49,43,12,3,6
2019-01-01,61,28,28,18,6,5
2019-01-02,41,32,26,23,7,6
2019-01-03,34,36,28,26,4,7
2019-01-04,39,67,35,23,8,9
2019-01-05,141,41,25,23,3,5
2019-01-06,81,40,25,23,5,4
2019-01-07,82,44,26,21,8,6
2019-01-08,82,36,25,24,5,6
2019-01-09,37,29,22,23,4,4
2019-01-10,48,45,19,28,5,5
2019-01-11,106,33,20,21,4,6
2019-01-12,63,62,32,26,5,9
2019-01-13,121,68,32,31,5,7
2019-01-14,139,71,35,24,5,9
2019-01-15,141,43,27,14,5,4
2019-01-16,34,40,27,15,7,4
2019-01-17,52,49,30,22,8,7
2019-01-18,66,60,31,27,6,8
2019-01-19,104,44,34,15,4,6
2019-01-20,71,29,26,15,6,4
2019-01-21,25,50,29,24,6,5
2019-01-22,90,60,36,21,9,8
2019-01-23,143,39,31,21,4,6
2019-01-24,71,36,31,19,6,6
2019-01-25,64,39,30,14,7,5
2019-01-26,60,36,32,17,8,6
2019-01-27,67,49,34,14,4,6
2019-01-28,71,69,28,21,5,6
2019-01-29,62,55,33,25,7,6
2019-01-30,85,54,27,28,6,6
2019-01-31,126,35,24,19,5,3
2019-02-01,50,43,30,22,4,4
2019-02-02,86,38,23,23,4,5
2019-02-03,97,51,30,15,3,5
2019-02-04,87,72,41,16,5,7
2019-02-05,78,56,41,22,6,8
2019-02-06,82,55,35,18,5,7
2019-02-07,96,36,34,18,5,6
2019-02-08,52,36,34,16,5,6
2019-02-09,60,31,27,16,7,7
2019-02-10,51,36,31,13,3,6
2019-02-11,46,44,30,16,6,6
2019-02-12,105,61,40,22,5,8
2019-02-13,149,45,34,25,6,6
2019-02-14,89,36,38,20,8,6
2019-02-15,78,47,40,14,7,7
2019-02-16,108,39,40,14,10,7
2019-02-17,96,34,31,24,13,7
2019-02-18,67,26,20,25,5,6
2019-02-19,65,41,40,16,6,6
2019-02-20,109,62,40,26,8,9
2019-02-21,151,59,45,27,10,8
2019-02-22,142,48,45,23,9,7
2019-02-23,105,43,48,17,8,6
2019-02-24,98,56,57,19,8,7
2019-02-25,121,62,56,21,4,8
2019-02-26,128,49,46,23,5,6
2019-02-27,86,59,54,24,7,9
2019-02-28,125,91,80,29,7,7
2019-03-01,171,83,68,24,8,9
2019-03-02,151,44,51,17,7,6
2019-03-03,86,43,53,22,8,6
2019-03-04,72,79,57,23,6,8
2019-03-05,150,79,56,29,6,7
2019-03-06,160,53,59,21,8,9
2019-03-07,104,52,44,21,6,5
2019-03-08,105,47,49,20,5,7
2019-03-09,91,41,45,18,4,6
2019-03-10,79,38,42,16,3,6
2019-03-11,72,56,48,12,3,5
2019-03-12,112,41,38,10,4,3
2019-03-13,45,37,36,22,4,4
2019-03-14,46,44,44,20,3,3
2019-03-15,79,32,43,15,3,4
2019-03-16,67,47,45,19,3,6
2019-03-17,85,46,43,22,3,4
2019-03-18,81,51,67,20,6,3
2019-03-19,82,67,71,24,8,6
2019-03-20,138,30,51,14,5,5
2019-03-21,54,56,48,17,4,4
2019-03-22,133,36,41,12,4,4
2019-03-23,65,33,44,11,4,3
2019-03-24,53,55,54,16,5,4
2019-03-25,106,67,44,20,5,6
2019-03-26,144, , , , , 
2019-03-28,67,57,53,23,10,7
2019-03-29,98,42,49,13,6,5
2019-03-30,81,42,46,11,4,3
2019-03-31,79,40,43,18,4,3
2018-10-01,43,24,42,16,4,6
2018-10-02,52,44,58,21,7,8
2018-10-03,84,47,42,19,21,9
2018-10-04,78,36,43,36,24,22
2018-10-05,34,22,40,15,10,8
2018-10-06,29,27,44,11,3,5
2018-10-07,62,35,41,15,8,7
2018-10-08,55,33,34,17,7,5
2018-10-09,58,33,37,14,4,6
2018-10-10,71,24,29,12,4,8
2018-10-11,45,34,32,15,6,7
2018-10-12,55,26,37,15,7,6
2018-10-13,53,29,43,15,5,7
2018-10-14,57,48,59,20,8,7
2018-10-15,115,66,43,27,7,9
2018-10-16,142,45,36,22,9,8
2018-10-17,92,36,30,19,5,7
2018-10-18,60,41,35,23,12,11
2018-10-19,49,35,32,18,9,10
2018-10-20,54,46,36,19,11,11
2018-10-21,87,43,35,20,8,10
2018-10-22,89,41,43,21,5,8
2018-10-23,100,58,44,22,12,9
2018-10-24,113,58,45,29,13,9
2018-10-25,112,53,26,28,9,5
2018-10-26,121,36,37,18,7,3
2018-10-27,51,36,47,16,7,3
2018-10-28,53,32,37,22,6,3
2018-10-29,56,33,31,18,5,5
2018-10-30,52,37,39,23,11,6
2018-10-31,70,49,42,28,11,5
2018-11-01,89,54,46,30,12,6
2018-11-02,95,54,52,29,7,5
2018-11-03,103,51,69,26,7,6
2018-11-04,133,58,61,33,10,7
2018-11-05,122,52,50,29,11,5
2018-11-06,101,52,43,29,11,6
2018-11-07,106,35,32,30,10,6
2018-11-08,69,31,34,14,5,4
2018-11-09,71,56,53,21,6,5
2018-11-10,134,62,53,20,8,5
2018-11-11,142,49,44,23,11,7
2018-11-12,109,33,43,20,13,6
2018-11-13,54,29,39,21,10,6
2018-11-14,55,40,36,22,11,5
2018-11-15,67,48,28,28,8,5
2018-11-16,111,54,40,25,10,6
2018-11-17,105,34,27,16,5,5
2018-11-18,83,52,42,26,8,7
2018-11-19,108,57,52,26,13,8
2018-11-20,113,67,33,32,8,7
2018-11-21,121,41,30,15,5,4
2018-11-22,67,35,30,19,5,4
2018-11-23,50,53,23,32,7,5
2018-11-24,76,54,38,24,6,5
2018-11-25,100,57,31,29,9,7
2018-11-26,112,58,41,28,6,6
2018-11-27,104,95,35,27,7,7
2018-11-28,130,91,25,28,6,8
2018-11-29,90,109,33,28,7,8
2018-11-30,132,56,32,22,8,7
2018-12-01,83,61,32,23,12,16
2018-12-02,88,59,21,26,8,10
2018-12-03,113,41,26,20,5,5
2018-12-04,76,44,26,15,6,5
2018-12-05,47,32,22,15,4,4
2018-12-06,39,30,25,10,3,6
2018-12-07,45,26,24,9,5,7
2018-12-08,39,29,25,9,5,6
2018-12-09,40,34,22,22,7,6
2018-12-10,49,31,22,23,8,5
2018-12-11,51,42,26,16,4,6
2018-12-12,83,44,28,16,7,6
2018-12-13,75,35,27,20,6,6
2018-12-14,54,39,23,26,5,6
2018-12-15,64,32,22,28,7,7
2018-12-16,69,54,28,30,6,7
2018-12-17,106,48,28,30,7,6
2018-12-18,74,68,35,38,8,9
2018-12-19,141,79,27,46,7,9
2018-12-20,146,80,23,45,12,12
2018-12-21,158,68,36,45,6,10
2018-12-22,127,51,34,23,5,8
2018-12-23,94,38,27,16,3,4
2018-12-24,60, , , , , 
2018-12-27,22,36,26,19,5,5
2018-12-28,40,43,27,17,5,5
2018-12-29,41,34,26,17,7,7
2018-12-30,41, , , , , 
2018-07-01,79,37,18,16,18,6
2018-07-02,71,41,16,15,20,10
2018-07-03,65,28,26,14,18,9
2018-07-04,43,40,22,22,20,19
2018-07-05,83,32,25,21,19,19
2018-07-06,64,47,28,22,24,31
2018-07-07,81,40,29,18,16,20
2018-07-08,72,36,23,19,14,13
2018-07-09,61,45,31,21,18,12
2018-07-10,75,60,28,25,22,15
2018-07-11,106,39,39,14,8,33
2018-07-12,79,33,39,10,7,60
2018-07-13,74,38,68,10,8,19
2018-07-14,96,41,69,11,10,12
2018-07-15,97,47,72,11,9,12
2018-07-16,108,53,82,12,9,10
2018-07-17,140,51,99,18,15,11
2018-07-18,124,63,97,17,10,9
2018-07-19,148,64,83,19,16,7
2018-07-20,149,54,68,19,15,6
2018-07-21,116,31,35,10,9,3
2018-07-22,62,34,62,15,14,5
2018-07-23,76,47,96,23,14,7
2018-07-24,111,49,94,19,14,7
2018-07-25,117,48,89,16,14,6
2018-07-26,118,60,89,22,16,8
2018-07-27,140,37,31,11,12,9
2018-07-28,66,64,29,23,34,34
2018-07-29,93,42,27,17,16,20
2018-07-30,74,37,31,17,15,17
2018-07-31,68,30,32,16,14,5
2018-08-01,56,30,33,15,12,5
2018-08-02,68,37,70,13,11,5
2018-08-03,84,32,67,9,8,3
2018-08-04,75,33,61,13,13,5
2018-08-05,76,36,43,15,18,6
2018-08-06,72,30,28,15,14,6
2018-08-07,36,38,34,14,16,6
2018-08-08,51,38,35,15,16,6
2018-08-09,45,22,22,14,8,4
2018-08-10,24,23,26,9,7,5
2018-08-11,26,28,25,13,12,5
2018-08-12,40,40,58,18,11,7
2018-08-13,76,34,29,15,9,6
2018-08-14,72,30,26,14,16,7
2018-08-15,48,22,33,12,9,4
2018-08-16,22,33,30,11,16,4
2018-08-17,31,45,41,17,33,8
2018-08-18,54,30,47,14,16,6
2018-08-19,62,38,47,14,12,7
2018-08-20,84,40,59,16,13,5
2018-08-21,98,34,24,14,21,6
2018-08-22,59,44,22,18,15,9
2018-08-23,67,29,24,10,8,6
2018-08-24,45,27,48,11,3,6
2018-08-25,55,25,38,17,5,8
2018-08-26,52,26,14,17,4,6
2018-08-27,43,37,31,20,11,7
2018-08-28,59,44,27,15,5,6
2018-08-29,90,25,24,11,4,3
2018-08-30,50,25,28,15,6,5
2018-08-31,49,35,48,17,13,11
2018-09-01,56,31,108,16,11,14
2018-09-02,46,28,15,14,4,6
2018-09-03,53,28,49,15,5,7
2018-09-04,51,26,49,11,4,5
2018-09-05,55,40,43,22,3,6
2018-09-06,57,41,47,19,4,7
2018-09-07,86,35,37,19,8,11
2018-09-08,63,41,38,20,13,13
2018-09-09,56,38,35,17,10,10
2018-09-10,50,36,36,19,11,10
2018-09-11,44,44,35,34,21,25
2018-09-12,62,39,30,28,12,13
2018-09-13,49,31,33,28,11,10
2018-09-14,56,29,39,24,10,15
2018-09-15,49,38,35,13,6,7
2018-09-16,80,44,49,16,6,7
2018-09-17,96,49,89,16,13,9
2018-09-18,109,44,41,22,16,7
2018-09-19,81,40,53,24,9,10
2018-09-20,78,30,41,26,10,13
2018-09-21,54,27,45,13,4,6
2018-09-22,61,46,59,14,10,7
2018-09-23,79,28,40,11,3,5
2018-09-24,58,30,36,13,10,14
2018-09-25,57,30,34,17,14,17
2018-09-26,45,35,35,23,15,14
2018-09-27,43,42,30,29,11,9
2018-09-28,57,27,30,25,9,7
2018-09-29,33,26,37,19,10,10
2018-09-30,32,21,33,11,3,6
2018-04-01,139,87,62,14,10,6
2018-04-02,137,51,60,15,9,5
2018-04-03,95,45,46,19,13,10
2018-04-04,78,39,44,19,10,8
2018-04-05,63,51,41,14,6,7
2018-04-06,74,60,44,9,5,7
2018-04-07,104,36,52,8,7,6
2018-04-08,74,63,71,20,8,7
2018-04-09,120,67,69,21,9,6
2018-04-10,125,46,49,12,6,4
2018-04-11,81,44,51,18,10,8
2018-04-12,64,62,50,26,23,9
2018-04-13,90,37,45,23,15,9
2018-04-14,76,111,41,10,5,5
2018-04-15,117,73,44,15,10,8
2018-04-16,100,73,45,20,13,8
2018-04-17,108,81,71,22,9,7
2018-04-18,134,60,57,17,8,6
2018-04-19,101,73,103,26,16,9
2018-04-20,142,74,92,20,10,6
2018-04-21,122,57,53,17,13,7
2018-04-22,108,49,49,37,18,34
2018-04-23,110,44,55,43,28,43
2018-04-24,102,59,63,33,24,20
2018-04-25,98,62,65,32,19,12
2018-04-26,130,61,64,19,16,9
2018-04-27,104,61,82,19,12,8
2018-04-28,96,50,91,11,7,6
2018-04-29,94,64,90,18,8,7
2018-04-30,143,76,79,27,25,10
2018-05-01,159,58,61,25,14,11
2018-05-02,129,60,49,8,6,5
2018-05-03,58,46,62,10,5,6
2018-05-04,71,45,73,12,7,5
2018-05-05,76,47,57,27,13,17
2018-05-06,103,41,59,29,20,17
2018-05-07,86,42,62,20,19,10
2018-05-08,74,41,48,17,14,12
2018-05-09,68,55,57,24,13,9
2018-05-10,104,53,79,16,7,8
2018-05-11,116,51,48,16,9,8
2018-05-12,106,42,51,16,13,11
2018-05-13,80,58,85,17,7,10
2018-05-14,132,72,94,25,13,20
2018-05-15,153,45,29,12,8,50
2018-05-16,83,41,32,13,14,8
2018-05-17,67,48,38,20,19,13
2018-05-18,80,43,45,18,14,15
