date, pm25, pm10, o3, no2, so2, co
2019-11-06,101,48,40,31,7,6
2019-11-07,98,51,36,32,16,6
2019-11-08,96,53,37,33,14,7
2019-11-09,110,44,42,27,8,6
2019-11-10,106,40,41,26,4,7
2019-11-11,80,46,27,34,9,7
2019-11-12,94,49,18,33,20,6
2019-11-13,97, , , ,24,3
2019-11-14,46,48,34,25,8,4
2019-11-15,77,47,35,23,7,4
2019-11-16,85,36,34,17,5,4
2019-11-17,82,59,35,17,11,4
2019-11-18,79,36,26,17,14,4
2019-11-19,74,32,29,27,18,4
2019-11-20,72,43,23,37,16,6
2019-11-21,89,45,27,38,14,6
2019-11-22,85,41,32,34,15,6
2019-11-23,88,41,41,25,16,6
2019-11-24,89,34,36,20,13,5
2019-11-25,80,40,29,28,10,5
2019-11-26,91,43,31,23,7,5
2019-11-27,102,54,20,31,15,8
2019-11-28,113,41,28,25,10,6
2019-11-29,76,42,24,32,14,6
2019-11-30,93,44,26,30,15,6
2019-12-01,121,34,34,22,16,4
2019-12-02,86,27,35,22,17,4
2019-12-03,63,38,31,27,16,6
2019-12-04,84,29,27,21,7,5
2019-12-05,65,27,31,21,4,5
2019-12-06,65,35,35,32,5,7
2019-12-07,77,37,37,26,4,7
2019-12-08,99,41,38,32,5,6
2019-12-09,108,61,58,34,5,7
2019-12-10,135,55,38,30,6,7
2019-12-11,125,29,32,18,4,5
2019-12-12,78,30,24,25,5,6
2019-12-13,84,38,32,18,5,6
2019-12-14,102,28,52,20,5,5
2019-12-15,83,29,75,17,5,7
2019-12-16,78,25,40,11,5,6
2019-12-17,76,41,28,20,5,5
2019-12-18,102,30,25,24,6,6
2019-12-19,69,37,19,26,6,8
2019-12-20,84,49,14,33,21,12
2019-12-21,114,44,22,32,24,16
2019-12-22,106,44,26,32,31,17
2019-12-23,113,56,20,36,33,24
2019-12-24,140,55,18,37,34,20
2019-12-25,144,49,22,32,20,12
2019-12-26,128,33,30,23,5,9
2019-12-27,80,41,25,34,5,12
2019-12-28,92,41,26,32,4,11
2019-12-29,96, , , , , 
2019-07-01,84,39,63,22,3,4
2019-07-02,80,40,51,18,3,3
2019-07-03,84,46,65,23,4,4
2019-07-04,100,44,87,28,5,4
2019-07-05,86,38,54,21,4,3
2019-07-06,79,31,43,14,4,3
2019-07-07,69,21,41,15,4,2
2019-07-08,48,27,38,15,3,2
2019-07-09,43,18,32,14,3,2
2019-07-10,43,17,32,15,3,3
2019-07-11,41,20,40,16,3,2
2019-07-12,27,32,49,16,4,3
2019-07-13,39,44,62,10,3,3
2019-07-14,91,48,53,15,3,4
2019-07-15,105,36,73,20,3,4
2019-07-16,65,45,54,19,4,4
2019-07-17,91,26,50,9,3,3
2019-07-18,55,15,61,10,4,2
2019-07-19,28,11,77,10,4,2
2019-07-20,19,18,93,11,3,2
2019-07-21,42,32,98,6,3,2
2019-07-22,64,25,37,9,3,2
2019-07-23,49,22,66,10,4,2
2019-07-24,49,29,48,14,4,3
2019-07-25,58,28,37,14,4,2
2019-07-26,61,20,35,13,3,2
2019-07-27,43,20,32,7,3,2
2019-07-28,44,20,25,9,4,2
2019-07-29,47,21,25,9,3,1
2019-07-30,48,18,27,11,4,2
2019-07-31,32,18,28,14,4,2
2019-08-01,39,22,42,16,4,2
2019-08-02,51,31,51,20,4,2
2019-08-03,69,36,52,17,5,3
2019-08-04,84,40,70,23,5,3
2019-08-05,97,37,37,16,4,2
2019-08-06,87,34,52,17,4,3
2019-08-07,70,36,40,15,4,3
2019-08-08,75,26,43,15,4,2
2019-08-09,50,27,48,15,5,2
2019-08-10,71,23,27,8,4,1
2019-08-11,68,13,33,8,4,2
2019-08-12,59,31,38,15,6,3
2019-08-13,62,32,65,14,6,2
2019-08-14,70,17,39,10,5,2
2019-08-15,36,30,68,15,5,4
2019-08-16,62,40,85,16,4,5
2019-08-17,92,32,74,16,5,4
2019-08-18,82,40,89,24,5,4
2019-08-19,96,37,53,14,4,4
2019-08-20,85,38,49,12,4,4
2019-08-21,89,28,62,18,5,4
2019-08-22,59,47,66,23,4,5
2019-08-23,109,40,57,20,4,5
2019-08-24,89,31,43,14,4,4
2019-08-25,74,29,38,17,5,4
2019-08-26,72,27,42,18,3,4
2019-08-27,67,38,60,20,4,5
2019-08-28,84,29,44,14,5,4
2019-08-29,65,31,43,20,4,4
2019-08-30,64,29,47,22,4,4
2019-08-31,63,29,44,13,4,4
2019-09-01,69,25,33,20,4,4
2019-09-02,59,19,35,16,4,3
2019-09-03,41,18,34,13,5,3
2019-09-04,37,24,40,15,5,3
2019-09-05,41,30,49,16,5,3
2019-09-06,53,22,46,7,5,2
2019-09-07,36,31,82,16,5,3
2019-09-08,53,18,64,15,5,3
2019-09-09,38,31,54,19,2,4
2019-09-10,64,37,53,15,4,5
2019-09-11,77,11,37,13,3,4
2019-09-12,30,19,36,14,4,4
2019-09-13,44,26,37,16,3,4
2019-09-14,59,34,47,17,3,6
2019-09-15,70,38,42,20,3,5
2019-09-16,84,25,47,24,5,5
2019-09-17,58,42,57,20,5,5
2019-09-18,79,45,68,27,6,4
2019-09-19,83,39,37,24,3,5
2019-09-20,91,20,37,18,3,4
2019-09-21,54,12,56,9,7,3
2019-09-22,32,20,43,17,5,4
2019-09-23,58,36,51,22,7,4
2019-09-24,84,44,50,29,4,5
2019-09-25,103,38,33,24,3,4
2019-09-26,85,42,41,25,5,5
2019-09-27,84,46,46,20,4,5
2019-09-28,101,53,54,16,5,5
2019-09-29,128,55,60,24,6,5
2019-09-30,126,39,29,17,5,5
2019-04-01,65,36,43,28,7,4
2019-04-02,75,43,48,25,6,5
2019-04-03,78,50,52,27,8,5
2019-04-04,87,77,49,31,6,5
2019-04-05,110,67,45,34,9,5
2019-04-06,72,71,57,27,9,5
2019-04-07,144,58,46,28,9,5
2019-04-08,100,42,43,25,9,3
2019-04-09,71,21,38,23,5,3
2019-04-10,36,40,34,25,8,4
2019-04-11,98,44,51,25,8,4
2019-04-12,92,46,55,30,10,4
2019-04-13,96,41,49,24,6,4
2019-04-14,91,57,45,26,9,5
2019-04-15,87,50,41,44,7,5
2019-04-16,64,42,49,35,9,4
2019-04-17,69,37,51,31,7,4
2019-04-18,69,54,49,33,5,4
2019-04-19,121,53,56,32,6,4
2019-04-20,99,45,49,31,7,4
2019-04-21,95,52,57,25,8,5
2019-04-22,98,43,37,30,6,5
2019-04-23,82,24,31,26,6,6
2019-04-24,52,57,31,33,6,8
2019-04-25,132,22,35,29,5,4
2019-04-26,52,23,38,34,7,4
2019-04-27,51,28,45,36,7,5
2019-04-28,68,24,21,65,9,6
2019-04-29,61,34,47,48,8,6
2019-04-30,83,53,50,15,5,5
2019-05-01,109,70,45,22,5,5
2019-05-02,100,51,71,38,8,6
2019-05-03,87,67,89,37,8,7
2019-05-04,138,63,93,18,6,7
2019-05-05,134,52,52,10,5,9
2019-05-06,81,46,51,15,6,7
2019-05-07,63,38,48,20,5,7
2019-05-08,58,44,59,36,5,6
2019-05-09,71,46,57,44,6,6
2019-05-10,80,46,64,37,7,6
2019-05-11,89,49,80,30,6,6
2019-05-12,90,54,71,24,4,5
2019-05-13,88,53,51,19,5,6
2019-05-14,100,51,65,19,5,6
2019-05-15,104,52,64,22,6,9
2019-05-16,101,46,53,21,6,6
2019-05-17,91,21,41,12,4,4
2019-05-18,46,14,33,10,5,5
2019-05-19,34,32,34,9,5,6
2019-05-20,48,47,60,12,5,6
2019-05-21,63,51,70,15,5,7
2019-05-22,75,59,103,18,5,6
2019-05-23,109,64,119,13,5,6
2019-05-24,124,59,98,16,4,5
2019-05-25,116,45,71,11,5,3
2019-05-26,79,17,46,9,4,3
2019-05-27,40,31,41,13,5,4
2019-05-28,54,44,90,16,6,5
2019-05-29,77,47,76,17,5,4
2019-05-30,84,29,66,12,5,3
2019-05-31,66,35,58,14,4,3
2019-06-01,70,41,80,14,5,4
2019-06-02,76,48,88,19,4,4
2019-06-03,85,48,66,17,4,4
2019-06-04,96,57,41,12,4,4
2019-06-05,119,53,51,13,4,4
2019-06-06,108,15,40,11,5,3
2019-06-07,30,26,49,11,5,4
2019-06-08,48,38,58,10,5,4
2019-06-09,93,34,43,12,5,4
2019-06-10,79,30,63,11,4,3
2019-06-11,73,48,77,13,4,4
2019-06-12,116,59,87,15,7,4
2019-06-13,136,55,64,26,5,4
2019-06-14,133,53,61,25,6,5
2019-06-15,118,46,60,19,4,3
2019-06-16,93,37,50,16,5,3
2019-06-17,79,44,71,23,5,4
2019-06-18,97,43,71,16,5,4
2019-06-19,103, , , , , 
2019-06-21,103,59,67,22,3,4
2019-06-22,135,44,58,11,3,3
2019-06-23,103,35,60,14,4,2
2019-06-24,76,30,72,20,6,3
2019-06-25,58,36,29,24,7,4
2019-06-26,72,25,48,16,6,3
2019-06-27,54,51,55,18,5,4
2019-06-28,109,28,29,18,4,3
2019-06-29,66,34,53,15,3,3
2019-06-30,77,38,52,20,3,4
2019-01-01,115,44,24,30,5,8
2019-01-02,92,45,22,34,7,10
2019-01-03,96,61,8,43,8,12
2019-01-04,142,58,28,34,8,11
2019-01-05,139,47,25,31,9,9
2019-01-06,100,56,25,37,7,11
2019-01-07,119,66,25,32,7,10
2019-01-08,134,56,22,30,8,7
2019-01-09,98,58,14,41,9,7
2019-01-10,134,69,22,40,8,9
2019-01-11,153,78,27,37,8,9
2019-01-12,170,81,39,34,8,9
2019-01-13,171,94,29,43,9,12
2019-01-14,180,93,32,35,8,11
2019-01-15,175,46,28,26,7,5
2019-01-16,77,48,24,36,7,8
2019-01-17,101,65,28,40,9,10
2019-01-18,149,70,25,41,9,9
2019-01-19,155,51,32,18,7,6
2019-01-20,109,42,30,24,7,6
2019-01-21,74,64,31,28,8,8
2019-01-22,126,73,30,21,9,11
2019-01-23,156,49,26,20,10,8
2019-01-24,105,47,29,30,8,7
2019-01-25,96,51,28,26,6,7
2019-01-26,91,44,32,26,6,6
2019-01-27,91,62,35,29,6,7
2019-01-28,101,68,24,35,8,8
2019-01-29,105,63,25,38,11,9
2019-01-30,134,62,24,33,7,7
2019-01-31,124,47,27,34,7,7
2019-02-01,83,53,38,29,8,7
2019-02-02,103,30,38,21,9,7
2019-02-03,79,83,34,24,7,8
2019-02-04,124,78,41,32,8,8
2019-02-05,111,64,39,31,8,7
2019-02-06,92,56,33,23,7,7
2019-02-07,104,37,28,24,8,6
2019-02-08,77,43,32,23,8,7
2019-02-09,90,45,28,22,8,6
2019-02-10,93,43,33,27,8,7
2019-02-11,90,56,36,34,8,9
2019-02-12,128,64,38,33,9,10
2019-02-13,152,51,31,27,9,7
2019-02-14,114,56,32,33,8,8
2019-02-15,131,55,36,23,7,8
2019-02-16,129,51,36,27,8,9
2019-02-17,121,58,17,39,9,9
2019-02-18,128,43,13,35,7,8
2019-02-19,115,62,38,33,8,9
2019-02-20,154,70,39,33,7,11
2019-02-21,162,74,30,38,10,11
2019-02-22,167,71,37,37,10,10
2019-02-23,163,58,54,31,8,9
2019-02-24,142,74,46,37,8,10
2019-02-25,166,68,34,33,10,7
2019-02-26,148,66,20,44,10,9
2019-02-27,157,93,48,39,11,12
2019-02-28,183,126,56,34,9,13
2019-03-01,225,90,58,41,9,11
2019-03-02,176,86,58,41,11,11
2019-03-03,174,116,76,37,8,13
2019-03-04,197,115,58,45,7,13
2019-03-05,208,105,76,42,9,12
2019-03-06,193,74,46,25,6,11
2019-03-07,159,55,43,33,9,8
2019-03-08,111,50,41,34,10,7
2019-03-09,111,36,39,26,9,5
2019-03-10,88,36,39,29,9,7
2019-03-11,78,62,50,24,8,9
2019-03-12,127,44,37,28,8,6
2019-03-13,54,50,40,30,8,7
2019-03-14,79,48,43,25,5,5
2019-03-15,92,42,38,21,6,6
2019-03-16,91,45,39,23,7,6
2019-03-17,85,44,32,30,9,6
2019-03-18,85,56,54,33,9,7
2019-03-19,113,62,63,35,9,9
2019-03-20,135,36,43,20,9,7
2019-03-21,75,48,37,23,8,6
2019-03-22,95,37,39,26,7,5
2019-03-23,74,33,41,21,6,6
2019-03-24,64,47,53,23,6,6
2019-03-25,95,44,23,29,8,6
2019-03-26,90, , , , , 
2019-03-28,137,50,43,27,12,5
2019-03-29,102,44,40,21,8,4
2019-03-30,91,41,38,19,6,3
2019-03-31,59,35,40,31,6,5
2018-10-01,58,31,36,24,6,5
2018-10-02,70,35,44,27,7,4
2018-10-03,74,31,40,27,6,4
2018-10-04,75,19,32,23,3,4
2018-10-05,51,19,35,15,5,4
2018-10-06,36,41,39,19,5,5
2018-10-07,69,33,35,24,5,5
2018-10-08,62,29,31,23,4,4
2018-10-09,61,34,33,18,7,5
2018-10-10,66,29,27,19,6,4
2018-10-11,59,33,30,24,6,5
2018-10-12,69,38,39,28,6,5
2018-10-13,84,41,49,28,5,5
2018-10-14,98,60,61,30,8,6
2018-10-15,131,69,28,34,7,8
2018-10-16,152,48,36,30,6,6
2018-10-17,100,37,39,26,7,5
2018-10-18,75,33,27,22,7,5
2018-10-19,70,40,34,27,7,5
2018-10-20,82,46,42,26,7,6
2018-10-21,102,52,42,33,7,6
2018-10-22,111,52,39,28,5,6
2018-10-23,116,53,35,26,6,6
2018-10-24,96,51,38,32,8,6
2018-10-25,105,41,31,30,7,7
2018-10-26,85,37,25,18,6,5
2018-10-27,61,38,40,14,7,5
2018-10-28,67,30,25,24,6,5
2018-10-29,62,33,21,22,7,5
2018-10-30,71,33,25,25,6,6
2018-10-31,79,40,25,29,7,7
2018-11-01,87,46,30,34,8,7
2018-11-02,102,58,40,39,7,8
2018-11-03,137,62,42,38,7,8
2018-11-04,153,64,37,41,8,10
2018-11-05,148,84,38,42,8,10
2018-11-06,172,101,11,42,8,11
2018-11-07,190,36,26,28,7,8
2018-11-08,90,49,34,28,7,8
2018-11-09,106,55,42,32,7,7
2018-11-10,128,61,20,30,7,8
2018-11-11,141,59,27,33,9,8
2018-11-12,125,54,25,40,9,9
2018-11-13,120,60,27,41,8,9
2018-11-14,142,54,29,43,9,8
2018-11-15,131,58,19,42,9,9
2018-11-16,132,43,24,29,9,8
2018-11-17,98,51,11,35,9,9
2018-11-18,123,56,31,36,9,10
2018-11-19,132,65,29,39,12,9
2018-11-20,132,62,24,32,11,7
2018-11-21,128,40,28,24,6,6
2018-11-22,81,46,29,30,7,8
2018-11-23,96,46,32,28,6,8
2018-11-24,111,52,28,29,5,10
2018-11-25,127,59,18,37,6,10
2018-11-26,142,57,38,37,5,10
2018-11-27,138,111,21,30,6,9
2018-11-28,127,96,7,44,9,11
2018-11-29,130,99,20,40,8,10
2018-11-30,141,66,21,36,7,9
2018-12-01,121,63,38,36,7,10
2018-12-02,110,43,32,29,6,8
2018-12-03,89,46,24,21,6,7
2018-12-04,93,43,23,24,7,6
2018-12-05,75,45,13,34,7,6
2018-12-06,100,34,26,15,7,4
2018-12-07,73,31,23,16,8,4
2018-12-08,79,30,25,21,9,5
2018-12-09,72,43,17,39,10,8
2018-12-10,89,50,4,40,7,9
2018-12-11,124,53,26,33,8,8
2018-12-12,123,46,24,30,9,7
2018-12-13,98,42,26,29,10,6
2018-12-14,84,52,15,39,9,8
2018-12-15,120,52,18,39,10,9
2018-12-16,125,55,27,36,10,10
2018-12-17,123,49,27,35,9,8
2018-12-18,91,73,37,42,9,10
2018-12-19,137,90,17,48,7,12
2018-12-20,173,84,17,55,9,14
2018-12-21,168,80,26,40,8,12
2018-12-22,169,63,32,24,7,8
2018-12-23,131,34,24,20,6,5
2018-12-24,72, , , , , 
2018-12-27,61,36,23,21,5,6
2018-12-28,79,47,24,26,7,8
2018-12-29,83,38,25,22,7,7
2018-12-30,83, , , , , 
2018-07-01,25,16,53,19,7,4
2018-07-02,35,23,28,12,9,2
2018-07-03,42,26,42,16,7,3
2018-07-04,55,23,38,15,4,2
2018-07-05,49,21,29,15,8,3
2018-07-06,39,19,35,18,8,2
2018-07-07,38,19,28,13,7,2
2018-07-08,42,15,21,13,7,2
2018-07-09,29,29,22,12,7,3
2018-07-10,59,38,26,12,7,3
2018-07-11,59,34,44,14,6,2
2018-07-12,53,37,44,14,6,2
2018-07-13,58,30,34,13,5,2
2018-07-14,53,28,39,12,7,3
2018-07-15,57,32,47,17,8,3
2018-07-16,66,39,34,16,8,2
2018-07-17,82,43,52,19,8,3
2018-07-18,92,43,71,21,8,3
2018-07-19,91,57,89,29,8,4
2018-07-20,125,71,121,27,7,4
2018-07-21,148,48,68,13,9,4
2018-07-22,95,31,46,18,9,3
2018-07-23,58,31,69,17,7,2
2018-07-24,55,38,69,16,7,3
2018-07-25,65,44,41,18,6,3
2018-07-26,73,48,54,21,7,4
2018-07-27,83,57,76,17,8,4
2018-07-28,106,33,47,13,8,4
2018-07-29,69,19,35,16,9,3
2018-07-30,43,25,39,20,8,3
2018-07-31,51,35,78,23,8,3
2018-08-01,62,35,52,21,8,4
2018-08-02,69,40,46,18,7,3
2018-08-03,82,38,37,17,6,3
2018-08-04,67,40,37,13,6,3
2018-08-05,71,42,44,18,8,4
2018-08-06,74,47,64,20,7,4
2018-08-07,86,39,53,18,8,4
2018-08-08,76,38,41,20,8,3
2018-08-09,68,42,67,20,7,4
2018-08-10,75,32,36,17,8,4
2018-08-11,60,33,34,15,7,4
2018-08-12,73,39,37,18,9,4
2018-08-13,71,36,56,21,10,4
2018-08-14,67,35,42,18,9,3
2018-08-15,65,27,31,15,7,3
2018-08-16,56,23,38,17,9,3
2018-08-17,45,25,50,20,8,3
2018-08-18,46,37,62,19,8,4
2018-08-19,66,43,44,18,10,4
2018-08-20,83,46,33,16,10,3
2018-08-21,84,29,26,20,6,2
2018-08-22,57,19,16,11,3,3
2018-08-23,35,21,33,13,3,4
2018-08-24,39,40,55,21,7,4
2018-08-25,72,18,38,16,3,3
2018-08-26,43,13,19,16,3,3
2018-08-27,26,27,22,16,4,3
2018-08-28,41,26,22,14,4,3
2018-08-29,47,23,18,14,3,3
2018-08-30,38,25,25,22,5,4
2018-08-31,47,28,41,20,4,4
2018-09-01,58,23,28,15,4,3
2018-09-02,48,24,30,16,5,3
2018-09-03,48,27,47,20,6,4
2018-09-04,54,32,41,23,5,3
2018-09-05,55,26,43,18,4,4
2018-09-06,55,32,47,23,6,4
2018-09-07,62,28,47,21,4,4
2018-09-08,57,30,48,19,7,3
2018-09-09,61,24,34,18,4,3
2018-09-10,50,25,34,20,4,3
2018-09-11,51,31,41,24,5,4
2018-09-12,58,35,20,24,5,4
2018-09-13,68,22,24,21,3,3
2018-09-14,48,23,28,20,4,4
2018-09-15,41,47,38,16,6,4
2018-09-16,95,51,45,25,6,5
2018-09-17,113,43,62,27,7,4
2018-09-18,81,51,41,34,7,5
2018-09-19,97,38,29,23,6,4
2018-09-20,84,17,28,21,4,3
2018-09-21,37,40,51,13,5,4
2018-09-22,73,41,52,9,5,5
2018-09-23,74,32,38,10,6,4
2018-09-24,65,22,40,12,5,4
2018-09-25,52,24,32,9,4,4
2018-09-26,52,21,34,19,4,4
2018-09-27,45,23,29,23,4,4
2018-09-28,51,23,34,18,5,4
2018-09-29,51,30,43,16,6,4
2018-09-30,57,26,29,18,5,4
2018-04-01,133,66,45,24,6,4
2018-04-02,110,57,40,24,5,4
2018-04-03,89,40,24,23,8,4
2018-04-04,83,21,26,23,10,4
2018-04-05,59,72,40,23,8,5
2018-04-06,103,63,39,18,5,3
2018-04-07,87,52,60,15,8,4
2018-04-08,82,73,52,28,7,5
2018-04-09,125,52,56,18,8,4
2018-04-10,89,62,43,20,9,5
2018-04-11,104,56,38,28,10,5
2018-04-12,81,58,36,36,9,5
2018-04-13,92,36,36,25,10,5
2018-04-14,78,83,40,17,6,4
2018-04-15,96,55,44,24,9,5
2018-04-16,106,78,58,27,11,5
2018-04-17,127,83,53,27,9,4
2018-04-18,114,60,64,32,9,5
2018-04-19,111,79,81,45,11,6
2018-04-20,151,70,60,36,9,6
2018-04-21,134,44,37,17,8,4
2018-04-22,89,30,34,24,11,5
2018-04-23,72,21,35,21,3,4
2018-04-24,46,33,42,24,7,4
2018-04-25,75,50,53,32,9,5
2018-04-26,114,55,58,27,7,5
2018-04-27,132,60,54,30,6,5
2018-04-28,133,48,74,26,8,5
2018-04-29,102,60,53,27,8,5
2018-04-30,143,46,52,19,8,4
2018-05-01,120,35,40,19,8,5
2018-05-02,93,47,47,19,7,4
2018-05-03,86,47,48,25,7,4
2018-05-04,78,37,61,25,7,3
2018-05-05,73,24,51,20,8,4
2018-05-06,63,22,34,21,9,5
2018-05-07,59,31,40,20,10,4
2018-05-08,63,34,44,20,9,3
2018-05-09,70,51,53,25,7,3
2018-05-10,102,47,54,26,9,4
2018-05-11,99,31,39,20,7,4
2018-05-12,67,28,44,17,8,3
2018-05-13,76,53,74,29,7,6
2018-05-14,124,52,53,25,7,6
2018-05-15,118,24,27,11,5,4
2018-05-16,52,23,30,12,3,3
2018-05-17,56,29,36,16,8,3
2018-05-18,72,35,34,19,9,4
2018-05-19,72,23,39,17,10,3
2018-05-20,51,31,41,21,11,4
2018-05-21,62,37,43,20,10,3
2018-05-22,83,45,46,18,8,4
2018-05-23,63,72,69,22,6,4
2018-05-24,85,73,78,34,5,5
2018-05-25,110,81,98,33,7,5
2018-05-26,133,65,68,25,6,4
2018-05-27,128,60,70,25,6,4
2018-05-28,122,50,44,21,4,3
2018-05-29,106,63,58,20,3,4
2018-05-30,126,53,56,19,4,4
2018-05-31,114,53,67,28,5,4
2018-06-01,99,43,70,28,4,4
2018-06-02,83,40,72,22,5,3
2018-06-03,82,50,55,24,5,3
2018-06-04,101,52,44,22,6,3
2018-06-05,109,62,63,18,5,3
2018-06-06,139,77,59,19,4,4
2018-06-07,154,72,55,20,5,4
2018-06-08,152,88,70,21,5,5
2018-06-09,165,42,43,16,5,3
2018-06-10,90,37,32,19,5,4
2018-06-11,75,56,43,20,6,4
2018-06-12,117,49,50,19,4,3
2018-06-13,103,60,52,22,6,4
2018-06-14,127,36,42,20,6,3
2018-06-15,78,36,57,18,4,2
2018-06-16,72,65,62,19,4,3
2018-06-17,137,61,78,25,6,4
2018-06-18,141,58,36,27,6,4
2018-06-19,130,43,40,19,6,3
2018-06-20,88,57,58,19,5,4
2018-06-21,125,50,55,28,6,4
2018-06-22,104,46,56,26,6,3
2018-06-23,88,64,95,19,6,4
2018-06-24,129,53,100,31,7,4
2018-06-25,110,46,54,15,4,3
2018-06-26,92,29,54,19,3,3
2018-06-27,57,18,39,19,5,3
2018-06-28,46,32,48,20,4,3
2018-06-29,64,23,40,16,6,2
2018-06-30,47,14,33,14,4,2
2018-01-01,106,65,15,33,7,10
2018-01-02,130,51,20,29,7,8
2018-01-03,104,51,18,29,7,7
2018-01-04,106,58,24,30,8,8
2018-01-05,123,56,25,35,7,9
2018-01-06,117,66,17,34,6,10
2018-01-07,136,65,32,32,5,11
2018-01-08,153,46,27,25,5,8
2018-01-09,97,40,26,19,6,6
2018-01-10,82,39,22,21,6,7
2018-01-11,83,36,27,26,6,8
2018-01-12,78,45,28,33,6,9
2018-01-13,100,52,32,30,7,9
2018-01-14,120,53,32,35,6,10
2018-01-15,121,57,17,46,7,11
2018-01-16,133,48,19,34,5,9
2018-01-17,118,87,27,34,6,11
2018-01-18,168,76,19,35,7,12
2018-01-19,147,70,27,36,7,12
2018-01-20,138,84,22,35,7,13
2018-01-21,166,70,38,32,7,11
2018-01-22,146,43,29,18,6,6
2018-01-23,90,44,25,15,7,7
2018-01-24,82,39,26,19,8,5
2018-01-25,73,42,26,21,8,6
2018-01-26,81,52,22,26,8,9
2018-01-27,116,51,30,26,8,9
2018-01-28,114,57,27,24,8,7
2018-01-29,99,56,26,30,7,9
2018-01-30,101,56,26,33,7,9
2018-01-31,109,60,25,33,7,11
2018-02-01,127,56,20,31,9,11
2018-02-02,120,50,27,20,7,8
2018-02-03,93,39,28,15,7,6
2018-02-04,77,45,27,24,8,8
2018-02-05,86,44,26,22,7,7
2018-02-06,90,46,25,25,7,7
2018-02-07,92,64,21,39,8,10
2018-02-08,138,68,13,41,10,12
2018-02-09,154,78,29,24,7,7
2018-02-10,119,51,31,19,6,7
2018-02-11,88,50,29,24,6,6
2018-02-12,90,52,32,30,6,9
2018-02-13,87,64,43,28,7,9
2018-02-14,106,61,33,25,8,9
2018-02-15,111,53,32,27,7,9
2018-02-16,98,52,33,24,6,7
2018-02-17,90,50,29,27,7,8
2018-02-18,83,63,26,37,7,11
2018-02-19,137,74,29,36,9,10
2018-02-20,157,52,29,27,10,6
2018-02-21,91,53,36,33,8,7
2018-02-22,99,69,41,29,6,7
2018-02-23,142,78,38,37,8,9
2018-02-24,164,67,31,29,10,7
2018-02-25,139,66,32,39,11,7
2018-02-26,128,66,37,41,10,8
2018-02-27,140,48,33,36,12,7
2018-02-28,113,53,39,20,7,6
2018-03-01,104,61,34,29,10,7
2018-03-02,124,60,38,38,11,7
2018-03-03,117,40,37,24,11,6
2018-03-04,88,23,32,19,8,5
2018-03-05,50,39,31,26,6,6
2018-03-06,69,47,33,27,9,5
2018-03-07,88,36,32,24,9,6
2018-03-08,83,75,35,29,7,9
2018-03-09,161,61,37,29,7,7
2018-03-10,132,69,53,27,6,7
2018-03-11,135,89,46,38,7,8
2018-03-12,167,52,44,31,5,6
2018-03-13,96,43,41,30,6,5
2018-03-14,70,30,35,24,6,5
2018-03-15,70,40,33,22,6,5
2018-03-16,82,47,37,23,8,5
2018-03-17,94,59,25,31,8,8
2018-03-18,142,26,34,28,9,6
2018-03-19,69,28,38,17,8,4
2018-03-20,58,25,35,20,10,4
2018-03-21,58,43,38,22,9,5
2018-03-22,88,64,45,32,8,7
2018-03-23,141,75,70,33,9,7
2018-03-24,155,89,69,31,7,9
2018-03-25,178,77,61,34,7,8
2018-03-26,160,69,60,31,8,7
2018-03-27,139,63,50,29,8,6
2018-03-28,131,57,47,28,9,6
2018-03-29,124,67,55,30,9,6
2018-03-30,150,70,66,29,10,6
2018-03-31,137,81,45,27,9,5
2017-10-01,77,24,29,22,7,4
2017-10-02,55,47,39,24,6,5
2017-10-03,81,43,35,18,5,4
2017-10-04,82,31,31,20,9,3
2017-10-05,74,23,22,19,6,3
2017-10-06,69,24,88,20,4,3
2017-10-07,79,28,43,20,7,3
2017-10-08,72,33,46,22,7,3
2017-10-09,80,35,28,20,6,3
2017-10-10,77,31,20,22,6,4
2017-10-11,79,34,19,21,7,4
2017-10-12,80,42,30,22,6,4
2017-10-13,100,39,38,25,7,4
2017-10-14,93,34,30,23,5,4
2017-10-15,85,36,29,25,4,4
2017-10-16,82,47,31,29,8,4
2017-10-17,96,39,32,27,10,4
2017-10-18,92,37,33,25,8,3
2017-10-19,80,36,35,26,6,4
2017-10-20,86,38,37,26,6,4
2017-10-21,93,38,39,19,9,4
2017-10-22,83,40,34,25,7,3
2017-10-23,86,51,35,32,7,4
2017-10-24,108,55,41,30,8,5
2017-10-25,127,64,36,37,10,5
2017-10-26,138,70,35,40,10,6
2017-10-27,156,53,33,33,7,5
2017-10-28,117,61,32,23,9,5
2017-10-29,106,51,28,26,9,4
2017-10-30,88,46,29,30,9,4
2017-10-31,98,52,36,29,6,4
2017-11-01,117,64,36,33,7,5
2017-11-02,133,56,32,29,4,5
2017-11-03,131,64,38,26,5,5
2017-11-04,145,59,34,28,4,6
2017-11-05,135,60,33,35,5,6
2017-11-06,136,52,33,34,5,6
2017-11-07,118,74,44,27,6,5
2017-11-08,133,54,23,34,6,5
2017-11-09,106,58,37,33,6,7
2017-11-10,110,62,27,24,5,4
2017-11-11,86,51,27,28,5,5
2017-11-12,104,56,19,32,5,6
2017-11-13,127,60,27,33,6,6
2017-11-14,111,51,26,31,8,5
2017-11-15,90,49,25,31,8,6
2017-11-16,98,61,9,39,11,8
2017-11-17,122,54,25,21,7,4
2017-11-18,112,40,25,21,8,5
