date, pm25, pm10, o3, no2, so2, co
2021/5/8, 148, 68, 56, 10, 3, 3
2021/5/9, 81, 28, 44, 22, 4, 3
2021/5/10, 41, 28, 48, 26, 5, 4
2021/5/11, 53, 24, 46, 16, 2, 4
2021/5/12, 44, 27, 49, 19, 4, 3
2021/5/13, 55, 30, 53, 29, 4, 4
2021/5/14, 62, 22, 24, 23, 3, 5
2021/5/15, 53, 14, 29, 11, 3, 5
2021/5/16, 29, 17, 27, 28, 3, 4
2021/5/17, 50, 21, 26, 30, 4, 6
2021/5/18, 55, 36, 78, 22, 3, 6
2021/5/19, 82, 23, 30, 30, 3, 5
2021/5/20, 59, 16, 43, 7, 4, 4
2021/5/21, 36, 24, 61, 13, 3, 5
2021/5/22, 51, 35, 73, 19, 2, 4
2021/5/23, 81, 30, 47, 32, 5, 4
2021/5/24, 78, 50, 53, 25, 4, 4
2021/5/25, 81, 37, 44, 30, 4, 3
2021/5/26, 57, 21, 48, 17, 3, 3
2021/5/27, 51, 32, 67, 28, 3, 4
2021/5/28, 64, 26, 62, 14, 3, 3
2021/5/29, 58, 34, 75, 16, 3, 3
2021/5/30, 68, 33, 63, 29, 6, 3
2021/5/31, 61, 36, 62, 35, 4, 3
2021/6/1, 61, 44, 57, 40, 8, 3
2021/6/2, 78, 28, 27, 36, 12, 3
2021/6/3, 66, 21, 53, 15, 8, 2
2021/6/4, 40, 38, 74, 21, 5, 4
2021/6/5, 75, 42, 84, 12, 3, 3
2021/6/6, 82, 38, 70, 31, 4, 3
2021/6/7, 75, 41, 89, 34, 5, 4
2021/6/8, 79, 33, 93, 35, 4, 4
2021/6/9, 72, 40, 54, 35, 7, 3
2021/6/10, 76, 21, 38, 18, 3, 3
2021/6/11, 46, 13, 30, 18, 3, 4
2021/6/12, 25, 24, 35, 13, 5, 3
2021/6/13, 57, 22, 37, 16, 11, 2
2021/6/14, 59, 18, 32, 19, 5, 2
2021/6/15, 48, 12, 41, 12, 25, 2
2021/6/16, 19, 15, 33, 15, 8, 2
2021/6/17, 38, 31, 31, 31, 13, 3
2021/6/18, 82, 41, 88, 17, 7, 3
2021/6/19, 80, 39, 82, 18, 8, 4
2021/6/20, 82, 35, 66, 23, 5, 3
2021/6/21, 73, 25, 55, 20, 4, 2
2021/6/22, 54, 21, 39, 20, 3, 
2021/6/23, 59, 20, 47, 24, 7, 3
2021/6/24, 57, 30, 70, 26, 6, 4
2021/6/25, 70, 27, 55, 23, 5, 4
2021/6/26, 66, 24, 56, 14, 4, 4
2021/6/27, 66, 26, 46, 18, 2, 3
2021/6/28, 69, 26, 48, 14, 2, 4
2021/6/29, 59, 28, 48, 11, 4, 3
2021/6/30, 60, 30, 62, 18, 5, 2
2021/1/4, 80, 43, 27, 32, 5, 5
2021/1/5, 91, 21, 30, 19, 4, 3
2021/1/6, 45, 24, 30, 7, 3, 3
2021/1/7, 37, 19, 24, 11, 4, 3
2021/1/8, 44, 21, 26, 10, 5, 3
2021/1/9, 47, 22, 26, 17, 4, 4
2021/1/10, 55, 38, 15, 32, 5, 4
2021/1/11, 67, 38, 31, 34, 5, 6
2021/1/12, 81, 69, 34, 43, 5, 8
2021/1/13, 99, 61, 24, 51, 6, 8
2021/1/14, 89, 49, 36, 44, 6, 12
2021/1/15, 77, 65, 32, 13, 4, 10
2021/1/16, 103, 21, 31, 10, 2, 3
2021/1/17, 42, 43, 32, 26, 6, 4
2021/1/18, 74, 31, 29, 26, 3, 3
2021/1/19, 56, 43, 22, 50, 8, 4
2021/1/20, 74, 46, 19, 50, 6, 6
2021/1/21, 93, 55, 27, 40, 6, 6
2021/1/22, 122, 23, 46, 16, 3, 4
2021/1/23, 59, 22, 46, 8, 3, 4
2021/1/24, 44, 19, 41, 26, 4, 4
2021/1/25, 45, 21, 30, 23, 4, 4
2021/1/26, 47, 28, 33, 25, 3, 5
2021/1/27, 63, 38, 37, 26, 5, 5
2021/1/28, 72, 27, 36, 11, 3, 3
2021/1/29, 41, 58, 39, 24, 5, 4
2021/1/30, 78, 56, 35, 38, 5, 5
2021/1/31, 91, 37, 35, 37, 5, 5
2021/2/1, 74, 39, 38, 12, 3, 4
2021/2/2, 71, 28, 32, 23, 3, 4
2021/2/3, 55, 34, 39, 25, 5, 5
2021/2/4, 65, 31, 28, 37, 5, 4
2021/2/5, 62, 45, 40, 47, 7, 7
2021/2/6, 87, 59, 51, 28, 5, 6
2021/2/7, 120, 26, 37, 13, 3, 3
2021/2/8, 51, 23, 35, 28, 3, 4
2021/2/9, 44, 42, 37, 44, 5, 5
2021/2/10, 80, 50, 38, 29, 4, 4
2021/2/11, 98, 51, 41, 33, 4, 5
2021/2/12, 113, 46, 43, 39, 5, 5
2021/2/13, 99, 50, 20, 45, 4, 7
2021/2/14, 113, 33, 35, 18, 3, 4
2021/2/15, 74, 22, 33, 10, 3, 3
2021/2/16, 43, 21, 31, 5, 2, 2
2021/2/17, 37, 27, 30, 11, 3, 3
2021/2/18, 52, 35, 35, 23, 4, 5
2021/2/19, 59, 48, 56, 28, 3, 4
2021/2/20, 89, 47, 54, 21, 3, 3
2021/2/21, 93, 40, 52, 24, 4, 3
2021/2/22, 69, 23, 34, 24, 3, 3
2021/2/23, 48, 33, 33, 34, 5, 3
2021/2/24, 53, 41, 36, 37, 4, 4
2021/2/25, 74, 21, 36, 19, 3, 4
2021/2/26, 50, 22, 36, 12, 2, 3
2021/2/27, 47, 24, 34, 17, 3, 3
2021/2/28, 46, 32, 30, 24, 3, 3
2021/3/1, 61, 12, 30, 16, 3, 3
2021/3/2, 26, 27, 31, 28, 3, 4
2021/3/3, 57, 41, 14, 43, 4, 4
2021/3/4, 73, 37, 31, 33, 4, 4
2021/3/5, 85, 32, 35, 22, 4, 4
2021/3/6, 68, 21, 36, 11, 3, 3
2021/3/7, 48, 30, 35, 26, 5, 5
2021/3/8, 64, 32, 40, 36, 4, 3
2021/3/9, 68, 48, 41, 25, 6, 4
2021/3/10, 95, 39, 36, 40, 6, 4
2021/3/11, 64, 20, 38, 27, 3, 3
2021/3/12, 49, 37, 52, 15, 3, 3
2021/3/13, 76, 47, 53, 23, 2, 4
2021/3/14, 95, 46, 56, 30, 3, 5
2021/3/15, 104, 44, 49, 18, 3, 3
2021/3/16, 74, 59, 41, 28, 5, 3
2021/3/17, 69, 57, 42, 25, 4, 3
2021/3/18, 64, 36, 45, 23, 3, 3
2021/3/19, 51, 20, 37, 21, 3, 4
2021/3/20, 45, 30, 43, 7, 2, 5
2021/3/21, 63, 31, 41, 6, 3, 4
2021/3/22, 52, 61, 52, 28, 4, 4
2021/3/23, 71, 49, 45, 30, 4, 4
2021/3/24, 59, 46, 73, 37, 4, 3
2021/3/25, 73, 53, 67, 45, 5, 4
2021/3/26, 92, 43, 41, 31, 4, 2
2021/3/27, 67, 21, 49, 14, 3, 4
2021/3/28, 37, 391, 38, 27, 3, 6
2021/3/29, 150, 103, 44, 21, 4, 3
2021/3/30, 80, 65, 49, 34, 5, 4
2021/3/31, 71, 53, 48, 23, 3, 3
2020/10/1, 36, 20, 49, 11, 3, 2
2020/10/2, 48, 29, 51, 17, 6, 3
2020/10/3, 68, 25, 54, 11, 4, 4
2020/10/4, 63, 27, 34, 13, 4, 3
2020/10/5, 40, 23, 41, 23, 4, 3
2020/10/6, 45, 16, 33, 18, 3, 3
2020/10/7, 38, 14, 40, 8, 3, 2
2020/10/8, 24, 23, 43, 8, 3, 2
2020/10/9, 35, 22, 40, 14, 5, 3
2020/10/10, 45, 21, 39, 14, 3, 2
2020/10/11, 49, 29, 44, 28, 3, 4
2020/10/12, 60, 28, 40, 20, 4, 3
2020/10/13, 49, 29, 42, 16, 4, 3
2020/10/14, 50, 32, 46, 16, 3, 3
2020/10/15, 55, 32, 22, 22, 4, 3
2020/10/16, 62, 33, 52, 18, 4, 4
2020/10/17, 71, 26, 45, 15, 3, 3
2020/10/18, 62, 32, 47, 24, 4, 3
2020/10/19, 63, 37, 53, 30, 5, 4
2020/10/20, 69, 38, 22, 32, 4, 4
2020/10/21, 75, 30, 32, 18, 3, 3
2020/10/22, 68, 26, 33, 10, 2, 3
2020/10/23, 40, 20, 34, 11, 3, 2
2020/10/24, 36, 22, 40, 14, 3, 4
2020/10/25, 41, 29, 35, 33, 4, 3
2020/10/26, 63, 42, 53, 43, 4, 4
2020/10/27, 90, 58, 63, 49, 5, 5
2020/10/28, 132, 38, 37, 29, 4, 3
2020/10/29, 75, 27, 34, 29, 4, 3
2020/10/30, 58, 21, 33, 26, 3, 3
2020/10/31, 42, 26, 27, 26, 4, 4
2020/11/1, 64, 37, 29, 26, 3, 4
2020/11/2, 67, 25, 29, 20, 3, 3
2020/11/3, 44, 21, 31, 27, 4, 3
2020/11/4, 42, 32, 25, 42, 5, 4
2020/11/5, 62, 46, 7, 56, 5, 5
2020/11/6, 93, 41, 45, 29, 4, 4
2020/11/7, 86, 47, 38, 14, 3, 3
2020/11/8, 64, 25, 28, 16, 3, 4
2020/11/9, 32, 26, 27, 35, 4, 4
2020/11/10, 54, 32, 27, 42, 5, 4
2020/11/11, 66, 33, 27, 44, 5, 4
2020/11/12, 72, 40, 50, 50, 4, 4
2020/11/13, 86, 36, 38, 36, 4, 4
2020/11/14, 77, 25, 36, 26, 2, 4
2020/11/15, 57, 40, 57, 40, 4, 5
2020/11/16, 87, 47, 42, 44, 4, 6
2020/11/17, 105, 38, 32, 33, 5, 6
2020/11/18, 86, 17, 29, 10, 3, 4
2020/11/19, 40, 18, 31, 7, 3, 4
2020/11/20, 46, 29, 23, 13, 6, 3
2020/11/21, 56, 19, 25, 11, 3, 4
2020/11/22, 55, 22, 25, 13, 3, 3
2020/11/23, 52, 29, 19, 27, 4, 3
2020/11/24, 63, 30, 28, 26, 4, 3
2020/11/25, 69, 46, 20, 30, 4, 4
2020/11/26, 98, 39, 27, 20, 3, 3
2020/11/27, 87, 22, 28, 10, 3, 3
2020/11/28, 50, 16, 30, 8, 3, 2
2020/11/29, 40, 21, 30, 16, 3, 2
2020/11/30, 48, 29, 24, 26, 5, 4
2020/12/1, 65, 33, 19, 32, 5, 4
2020/12/2, 69, 26, 32, 22, 4, 4
2020/12/3, 59, 24, 28, 19, 4, 3
2020/12/4, 50, 25, 30, 22, 4, 4
2020/12/5, 57, 29, 31, 24, 3, 4
2020/12/6, 71, 47, 23, 35, 5, 5
2020/12/7, 101, 35, 31, 24, 4, 5
2020/12/8, 82, 35, 18, 33, 5, 4
2020/12/9, 72, 40, 18, 41, 5, 4
2020/12/10, 78, 48, 30, 43, 4, 6
2020/12/11, 102, 48, 35, 31, 6, 4
2020/12/12, 101, 41, 37, 21, 7, 4
2020/12/13, 82, 20, 35, 9, 4, 3
2020/12/14, 37, 20, 29, 15, 7, 3
2020/12/15, 43, 21, 28, 15, 5, 3
2020/12/16, 48, 19, 29, 17, 4, 3
2020/12/17, 46, 34, 27, 25, 5, 4
2020/12/18, 73, 28, 27, 10, 2, 2
2020/12/19, 39, 21, 32, 12, 3, 3
2020/12/20, 46, 34, 26, 29, 4, 6
2020/12/21, 72, 49, 31, 34, 6, 7
2020/12/22, 104, 58, 27, 49, 7, 9
2020/12/23, 133, 55, 37, 34, 6, 6
2020/12/24, 116, 23, 29, 17, 3, 3
2020/12/25, 50, 42, 24, 34, 5, 5
2020/12/26, 80, 46, 18, 32, 6, 6
2020/12/27, 90, 42, 19, 30, 4, 5
2020/12/28, 94, 51, 24, 34, 5, 6
2020/12/29, 107, 22, 28, 7, 2, 3
2020/12/30, 38, 14, 28, 9, 3, 3
2020/12/31, 32, 22, 26, 17, 3, 5
2021/1/1, 54, 31, 29, 20, 3, 6
2021/1/2, 63, 30, 31, 10, , 3
2021/1/3, 52, 42, 28, 31, 5, 5
2020/7/1, 28, 27, 45, 16, 3, 3
2020/7/2, 62, 17, 32, 13, 5, 3
2020/7/3, 45, 16, 38, 7, 3, 3
2020/7/4, 38, 26, 56, 10, 3, 4
2020/7/5, 72, 27, 18, 21, 3, 4
2020/7/6, 69, 22, 43, 14, 3, 4
2020/7/7, 60, 36, 87, 14, 4, 4
2020/7/8, 86, 37, 51, 11, 3, 4
2020/7/9, 92, 17, 31, 16, 5, 4
2020/7/10, 34, 32, 38, 14, 4, 3
2020/7/11, 76, 14, 31, 6, 3, 3
2020/7/12, 37, 10, 35, 14, 3, 3
2020/7/13, 16, 16, 24, 13, 3, 4
2020/7/14, 29, 21, 21, 15, 3, 3
2020/7/15, 48, 25, 49, 13, 4, 3
2020/7/16, 56, 24, 56, 12, 4, 2
2020/7/17, 58, 22, 39, 11, 3, 2
2020/7/18, 47, 21, 27, 9, 3, 2
2020/7/19, 48, 24, 31, 11, 3, 2
2020/7/20, 41, 22, 47, 12, 4, 4
2020/7/21, 47, 20, 34, 18, 3, 3
2020/7/22, 43, 18, 33, 12, 4, 4
2020/7/23, 47, 22, 34, 9, 3, 2
2020/7/24, 24, 29, 35, 9, 2, 3
2020/7/25, 38, 24, 53, 7, 3, 2
2020/7/26, 43, 26, 25, 15, 3, 4
2020/7/27, 66, 20, 19, 15, 4, 3
2020/7/28, 42, 20, 12, 16, 3, 3
2020/7/29, 51, 18, 32, 14, 3, 2
2020/7/30, 45, 23, 41, 12, 4, 4
2020/7/31, 54, 24, 29, 10, 4, 3
2020/8/1, 60, 36, 20, 6, 3, 2
2020/8/2, 88, 39, 16, 7, 3, 2
2020/8/3, 96, 55, 19, 8, 5, 2
2020/8/4, 138, 42, 23, 10, 4, 2
2020/8/5, 101, 36, 33, 6, 4, 2
2020/8/6, 80, 40, 29, 10, 4, 3
2020/8/7, 90, 17, 27, 10, 3, 3
2020/8/8, 40, 17, 26, 8, 3, 2
2020/8/9, 23, 18, 20, 8, 4, 2
2020/8/10, 29, 23, 20, 10, 2, 2
2020/8/11, 42, 25, 12, 12, 3, 2
2020/8/12, 50, 26, 28, 9, 4, 2
2020/8/13, 53, 24, 43, 8, 3, 2
2020/8/14, 48, 26, 69, 9, 5, 4
2020/8/15, 65, 23, 59, 8, 6, 3
2020/8/16, 59, 33, 60, 10, 4, 3
2020/8/17, 81, 43, 58, 15, 5, 4
2020/8/18, 99, 45, 74, 15, 3, 3
2020/8/19, 112, 50, 120, 14, 6, 3
2020/8/20, 123, 46, 106, 13, 5, 4
2020/8/21, 104, 27, 60, 8, 5, 3
2020/8/22, 69, 30, 80, 8, 6, 3
2020/8/23, 73, 34, 48, 12, 4, 2
2020/8/24, 81, 34, 45, 13, 5, 3
2020/8/25, 88, 22, 28, 7, 4, 2
2020/8/26, 38, 16, 32, 16, 4, 1
2020/8/27, 20, 12, 27, 19, 4, 2
2020/8/28, 15, 13, 24, 14, 4, 2
2020/8/29, 23, 22, 36, 13, 4, 2
2020/8/30, 60, 19, 32, 15, 9, 3
2020/8/31, 43, 22, 36, 19, 4, 3
2020/9/1, 53, 16, 25, 11, 3, 1
2020/9/2, 41, 27, 61, 6, 4, 3
2020/9/3, 41, 38, 84, 20, 5, 4
2020/9/4, 84, 32, 39, 22, 4, 4
2020/9/5, 77, 13, 40, 5, 2, 3
2020/9/6, 35, 8, 35, 3, 4, 2
2020/9/7, 15, 60, 85, 18, 4, 5
2020/9/8, 135, 40, 82, 14, 4, 4
2020/9/9, 91, 32, 49, 9, 4, 4
2020/9/10, 64, 35, 46, 7, 5, 3
2020/9/11, 73, 12, 44, 3, 3, 3
2020/9/12, 13, 15, 31, 4, 3, 3
2020/9/13, 14, 23, 46, 6, 4, 3
2020/9/14, 27, 33, 81, 12, 5, 4
2020/9/15, 71, 21, 31, 22, 3, 2
2020/9/16, 56, 24, 32, 20, 3, 2
2020/9/17, 60, 24, 29, 21, 3, 3
2020/9/18, 59, 24, 45, 12, 4, 3
2020/9/19, 54, 19, 43, 7, 3, 2
2020/9/20, 45, 22, 44, 17, 3, 2
2020/9/21, 55, 14, 28, 5, 3, 2
2020/9/22, 32, 14, 31, 4, 3, 2
2020/9/23, 31, 18, 35, 8, 4, 2
2020/9/24, 33, 19, 32, 15, 3, 3
2020/9/25, 41, 20, 36, 12, 3, 3
2020/9/26, 40, 19, 36, 7, 3, 2
2020/9/27, 41, 20, 38, 22, 3, 3
2020/9/28, 44, 22, 50, 22, 3, 3
2020/9/29, 48, 20, 32, 13, 4, 3
2020/9/30, 34, 17, 44, 11, 3, 3
2020/4/1, 78, 35, 40, 16, 3, 3
2020/4/2, 60, 35, 50, 21, 4, 3
2020/4/3, 71, 47, 62, 12, 4, 3
2020/4/4, 76, 40, 44, 9, 2, 3
2020/4/5, 46, 37, 55, 20, 4, 3
2020/4/6, 69, 59, 89, 17, 4, 4
2020/4/7, 102, 42, 69, 8, 5, 3
2020/4/8, 80, 40, 54, 12, 4, 3
2020/4/9, 76, 22, 36, 11, 3, 3
2020/4/10, 48, 24, 45, 16, 4, 3
2020/4/11, 57, 18, 42, 5, 2, 2
2020/4/12, 47, 18, 39, 8, 2, 2
2020/4/13, 40, 29, 51, 22, 4, 4
2020/4/14, 59, 33, 51, 22, 5, 4
2020/4/15, 67, 36, 38, 15, 4, 3
2020/4/16, 68, 32, 32, 25, 3, 3
2020/4/17, 65, 34, 54, 8, 3, 3
2020/4/18, 68, 19, 44, 6, 2, 3
2020/4/19, 43, 20, 56, 7, 3, 3
2020/4/20, 44, 32, 44, 5, 2, 2
2020/4/21, 43, 46, 40, 5, 2, 2
2020/4/22, 41, 45, 45, 5, 3, 3
2020/4/23, 55, 39, 44, 7, 3, 2
2020/4/24, 52, 44, 90, 7, 3, 3
2020/4/25, 70, 43, 60, 7, 3, 3
2020/4/26, 76, 33, 54, 13, 4, 3
2020/4/27, 65, 31, 53, 13, 4, 3
2020/4/28, 64, 41, 79, 20, 5, 3
2020/4/29, 73, 33, 56, 13, 4, 3
2020/4/30, 64, 35, 46, 6, 3, 3
2020/5/1, 73, 37, 43, 10, 3, 3
2020/5/2, 78, 28, 33, 8, 4, 3
2020/5/3, 74, 35, 41, 9, 3, 3
2020/5/4, 79, 31, 35, 11, 4, 4
2020/5/5, 66, 38, 50, 10, 4, 4
2020/5/6, 59, 19, 46, 6, 3, 3
2020/5/7, 37, 24, 45, 11, 5, 2
2020/5/8, 48, 17, 35, 10, 3, 2
2020/5/9, 36, 22, 42, 7, 3, 3
2020/5/10, 50, 46, 61, 8, 4, 3
2020/5/11, 67, 42, 60, 8, 4, 3
2020/5/12, 62, 35, 53, 8, 3, 2
2020/5/13, 48, 59, 59, 19, 4, 2
2020/5/14, 60, 33, 39, 18, 4, 3
2020/5/15, 66, 33, 55, 13, 3, 3
2020/5/16, 85, 29, 53, 10, 3, 2
2020/5/17, 78, 26, 45, 13, 3, 3
2020/5/18, 77, 27, 39, 8, 3, 3
2020/5/19, 51, 18, 34, 9, 3, 2
2020/5/20, 44, 32, 34, 12, 4, 3
2020/5/21, 59, 25, 39, 11, 6, 2
2020/5/22, 65, 26, 49, 11, 5, 2
2020/5/23, 62, 28, 54, 12, 3, 2
2020/5/24, 70, 30, 55, 17, 5, 2
2020/5/25, 73, 41, 56, 17, 4, 3
2020/5/26, 98, 32, 74, 12, 5, 3
2020/5/27, 78, 28, 84, 13, 4, 3
2020/5/28, 72, 33, 89, 16, 5, 3
2020/5/29, 75, 29, 76, 17, 6, 3
2020/5/30, 75, 27, 83, 11, 3, 2
2020/5/31, 75, 31, 58, 9, 4, 2
2020/6/1, 75, 22, 59, 11, 4, 2
2020/6/2, 53, 27, 45, 13, 4, 3
2020/6/3, 64, 41, 76, 12, 4, 3
2020/6/4, 88, 57, 97, 20, 5, 3
2020/6/5, 103, 55, 76, 7, 4, 3
2020/6/6, 93, 25, 72, 8, 3, 2
2020/6/7, 45, 32, 68, 18, 3, 2
2020/6/8, 59, 42, 81, 21, 5, 3
2020/6/9, 82, 40, 54, 16, 5, 3
2020/6/10, 81, 25, 55, 15, 4, 4
2020/6/11, 63, 28, 38, 18, 3, 4
2020/6/12, 73, 15, 27, 11, 3, 3
2020/6/13, 41, 11, 39, 6, 2, 3
2020/6/14, 34, 27, 74, 8, 4, 3
2020/6/15, 58, 25, 79, 14, 4, 4
2020/6/16, 57, 24, 50, 22, 4, 3
2020/6/17, 46, 18, 49, 17, 3, 3
2020/6/18, 47, 23, 60, 9, 2, 3
2020/6/19, 55, 23, 42, 10, 4, 3
2020/6/20, 48, 21, 47, 10, 5, 3
2020/6/21, 48, 23, 50, 17, 4, 3
2020/6/22, 52, 27, 53, 20, 4, 3
2020/6/23, 61, 21, 36, 17, 4, 3
2020/6/24, 56, 18, 34, 19, 3, 4
2020/6/25, 44, 26, 53, 11, 3, 4
2020/6/26, 57, 38, 85, 19, 4, 4
2020/6/27, 82, 37, 80, 11, 3, 4
2020/6/28, 83, 31, 56, 12, 3, 3
2020/6/29, 73, 17, 46, 8, 3, 2
2020/6/30, 33, 16, 40, 13, 3, 2
2020/1/1, 51, 44, 31, 21, 5, 4
2020/1/2, 100, 54, 32, 29, 6, 6
2020/1/3, 130, 38, 33, 25, 6, 5
2020/1/4, 84, 43, 29, 28, 6, 5
2020/1/5, 97, 48, 4, 48, 8, 7
2020/1/6, 115, 37, 40, 34, 5, 6
2020/1/7, 68, 17, 30, 8, 3, 4
2020/1/8, 41, 29, 35, 15, 4, 4
2020/1/9, 70, 43, 27, 29, 5, 5
2020/1/10, 82, 47, 39, 26, 5, 5
2020/1/11, 92, 38, 35, 11, 4, 4
2020/1/12, 85, 20, 32, 17, 4, 2
2020/1/13, 47, 36, 26, 20, 5, 4
2020/1/14, 67, 37, 31, 24, 5, 4
2020/1/15, 77, 33, 20, 25, 5, 4
2020/1/16, 67, 39, 20, 34, 6, 4
2020/1/17, 73, 39, 22, 28, 5, 4
2020/1/18, 82, 50, 42, 17, 5, 4
2020/1/19, 98, 58, 37, 21, 4, 6
2020/1/20, 109, 36, 28, 28, 5, 3
2020/1/21, 69, 57, 5, 53, 8, 7
2020/1/22, 113, 29, 9, 32, 5, 5
2020/1/23, 79, 40, 40, 20, 4, 4
2020/1/24, 93, 22, 36, 13, 5, 3
2020/1/25, 51, 20, 32, 9, 4, 3
2020/1/26, 35, 9, 37, 11, 4, 3
2020/1/27, 15, 11, 35, 14, 4, 3
2020/1/28, 21, 24, 31, 21, 4, 3
2020/1/29, 49, 20, 33, 20, 4, 3
2020/1/30, 44, 28, 37, 28, 4, 4
2020/1/31, 58, 50, 43, 20, 4, 5
2020/2/1, 105, 67, 43, 31, 4, 8
2020/2/2, 151, 44, 40, 24, 4, 5
2020/2/3, 95, 34, 32, 24, 5, 4
2020/2/4, 71, 27, 38, 14, 4, 4
2020/2/5, 55, 26, 28, 23, 5, 3
2020/2/6, 48, 48, 26, 30, 6, 4
2020/2/7, 80, 38, 35, 13, 3, 4
2020/2/8, 86, 35, 35, 14, 4, 4
2020/2/9, 71, 46, 35, 35, 6, 5
2020/2/10, 101, 60, 34, 46, 7, 7
2020/2/11, 130, 41, 41, 46, 5, 7
2020/2/12, 99, 26, 31, 33, 5, 6
2020/2/13, 57, 46, 36, 35, 6, 6
2020/2/14, 100, 41, 43, 28, 5, 6
2020/2/15, 98, 20, 31, 7, 2, 4
2020/2/16, 34, 23, 30, 5, 3, 2
2020/2/17, 33, 21, 32, 15, 3, 3
2020/2/18, 51, 34, 36, 26, 5, 4
2020/2/19, 68, 49, 36, 38, 7, 5
2020/2/20, 95, 50, 37, 35, 5, 6
2020/2/21, 94, 52, 40, 11, 3, 3
2020/2/22, 78, 27, 34, 12, 3, 3
2020/2/23, 49, 36, 31, 28, 6, 4
2020/2/24, 57, 16, 36, 29, 4, 4
2020/2/25, 42, 20, 36, 18, 5, 4
2020/2/26, 47, 17, 30, 15, 4, 4
2020/2/27, 35, 31, 21, 34, 5, 5
2020/2/28, 66, 27, 21, 20, 2, 3
2020/2/29, 67, 27, 38, 18, 3, 4
2020/3/1, 60, 32, 35, 13, 4, 4
2020/3/2, 72, 21, 31, 23, 2, 4
2020/3/3, 48, 35, 36, 15, 3, 3
2020/3/4, 59, 37, 40, 18, 3, 4
2020/3/5, 83, 44, 37, 33, 5, 5
2020/3/6, 90, 39, 26, 33, 4, 4
2020/3/7, 88, 31, 41, 14, 4, 3
2020/3/8, 74, 33, 28, 28, 5, 4
2020/3/9, 74, 21, 37, 12, 2, 3
2020/3/10, 50, 28, 34, 12, 3, 3
2020/3/11, 52, 31, 33, 20, 4, 3
2020/3/12, 48, 41, 49, 26, 5, 4
2020/3/13, 69, 24, 46, 8, 3, 3
2020/3/14, 35, 36, 41, 7, 3, 3
2020/3/15, 54, 25, 36, 10, 3, 3
2020/3/16, 46, 35, 60, 21, 6, 4
2020/3/17, 63, 53, 48, 25, 4, 4
2020/3/18, 92, 47, 55, 15, 4, 3
2020/3/19, 70, 45, 37, 14, 3, 3
2020/3/20, 41, 43, 71, 20, 4, 4
2020/3/21, 59, 48, 61, 12, 4, 3
2020/3/22, 77, 40, 47, 19, 5, 3
2020/3/23, 66, 33, 43, 24, 4, 3
2020/3/24, 66, 38, 50, 32, 4, 4
2020/3/25, 76, 41, 30, 42, 4, 5
2020/3/26, 88, 25, 25, 20, 3, 4
2020/3/27, 62, 32, 32, 10, 3, 3
2020/3/28, 55, 29, 38, 7, 3, 3
2020/3/29, 46, , , , , 
2019/10/1, 61, 23, 25, 19, 4, 3
2019/10/2, 56, 22, 27, 10, 4, 3
2019/10/3, 28, 35, 38, 21, 6, 4
2019/10/4, 63, 37, 42, 16, 5, 3
2019/10/5, 66, 21, 39, 9, 3, 2
2019/10/6, 30, 25, 30, 21, 5, 3
2019/10/7, 46, 29, 47, 14, 4, 4
2019/10/8, 56, 31, 43, 19, 4, 3
2019/10/9, 50, 38, 53, 34, 6, 4
2019/10/10, 65, 35, 47, 27, 5, 4
2019/10/11, 67, 35, 46, 10, 4, 3
2019/10/12, 53, 28, 39, 8, 3, 2
2019/10/13, 36, 34, 45, 21, 4, 3
2019/10/14, 52, 28, 34, 15, 4, 3
2019/10/15, 44, 35, 40, 26, 5, 3
2019/10/16, 57, 35, 35, 27, 6, 3
2019/10/17, 64, 20, 38, 19, 3, 3
2019/10/18, 46, 20, 36, 15, 4, 3
2019/10/19, 42, 23, 42, 16, 5, 3
2019/10/20, 51, 28, 42, 21, 5, 3
2019/10/21, 59, 22, 41, 15, 4, 3
2019/10/22, 43, 28, 41, 23, 4, 3
2019/10/23, 53, 27, 48, 16, 4, 3
2019/10/24, 50, 26, 40, 19, 5, 3
2019/10/25, 41, 35, 42, 14, 4, 3
2019/10/26, 63, 27, 40, 15, 4, 3
2019/10/27, 52, 34, 43, 30, 5, 4
2019/10/28, 62, 82, 38, 26, 5, 5
2019/10/29, 99, 53, 33, 20, 5, 3
2019/10/30, 58, 45, 38, 32, 5, 4
2019/10/31, 70, 77, 69, 39, 5, 5
2019/11/1, 102, 63, 46, 32, 4, 5
2019/11/2, 91, 57, 52, 21, 4, 4
2019/11/3, 95, 25, 34, 23, 4, 3
2019/11/4, 43, 37, 39, 33, 4, 4
2019/11/5, 66, 49, 42, 37, 5, 4
2019/11/6, 90, 47, 42, 31, 5, 5
2019/11/7, 82, 49, 43, 33, 5, 5
2019/11/8, 90, 43, 32, 30, 5, 4
2019/11/9, 74, 36, 33, 30, 5, 5
2019/11/10, 73, 32, 47, 19, 3, 5
2019/11/11, 59, 39, 34, 28, 3, 4
2019/11/12, 73, 50, 15, 37, 5, 5
2019/11/13, 97, , , , 2, 3
2019/11/14, 57, 53, 17, 40, 7, 4
2019/11/15, 71, 46, 17, 33, 7, 4
2019/11/16, 70, 47, 32, 28, 10, 3
2019/11/17, 74, 40, 35, 9, 3, 3
2019/11/18, 49, 36, 28, 15, 3, 2
2019/11/19, 47, 28, 31, 21, 4, 4
2019/11/20, 44, 31, 28, 35, 6, 3
