date, pm25, pm10, o3, no2, so2, co
2017/12/28, 110, 72, 10, 46, 10, 13
2017/12/29, 161, 89, 10, 42, 7, 14
2017/12/30, 184, 56, 25, 20, 4, 6
2017/12/31, 109, 46, 19, 26, 9, 9
2017/7/1, 112, 22, 18, 8, , 1
2017/7/2, 57, 15, 29, 8, , 
2017/7/3, 49, 16, 63, 10, 2, 2
2017/7/4, 67, 36, 55, 12, 2, 2
2017/7/5, 84, 37, 78, 13, , 3
2017/7/6, 78, 22, 26, 11, , 2
2017/7/7, 52, 19, 24, 11, , 3
2017/7/8, 48, 27, 31, 9, , 1
2017/7/9, 58, , , , , 
2017/9/23, 103, 55, 28, 10, , 3
2017/9/24, 105, , , , , 
2017/9/26, 83, 26, 25, 12, , 3
2017/9/27, 67, 21, 37, 9, 4, 2
2017/9/28, 44, 30, 33, 16, 3, 3
2017/9/29, 57, 38, 43, 16, 3, 4
2017/9/30, 74, 37, 17, 16, , 4
2017/4/1, 75, 34, 41, 8, 3, 3
2017/4/2, 88, 62, 51, 15, 6, 6
2017/4/3, 143, 65, 66, 18, 6, 6
2017/4/4, 141, 58, 34, 19, 6, 5
2017/4/5, 122, 26, 37, 7, 1, 2
2017/4/6, 90, 48, 38, 14, 2, 3
2017/4/7, 119, 61, 50, 16, 5, 5
2017/4/8, 139, 48, 33, 10, 2, 3
2017/4/9, 112, 29, 35, 7, 2, 2
2017/4/10, 61, 31, 47, 9, 2, 2
2017/4/11, 70, 73, 35, 9, 2, 3
2017/4/12, 75, 61, 57, 12, 5, 3
2017/4/13, 85, 57, 50, 14, 4, 4
2017/4/14, 98, 59, 56, 14, 3, 4
2017/4/15, 109, 57, 62, 18, 3, 4
2017/4/16, 103, 41, 36, 23, 2, 4
2017/4/17, 82, 30, 36, 13, 1, 4
2017/4/18, 73, 60, 37, 10, 2, 2
2017/4/19, 75, 59, 38, 17, 3, 3
2017/4/20, 80, 58, 41, 19, 3, 4
2017/4/21, 90, 55, 41, 15, 3, 4
2017/4/22, 93, 50, 65, 13, 4, 4
2017/4/23, 85, 50, 56, 13, 3, 3
2017/4/24, 83, 52, 47, 18, 4, 3
2017/4/25, 93, 52, 41, 11, 3, 2
2017/4/26, 95, 46, 40, 12, 3, 2
2017/4/27, 64, 59, 61, 13, 5, 3
2017/4/28, 88, 61, 52, 14, 4, 3
2017/4/29, 111, 59, 85, 16, 6, 4
2017/4/30, 110, 66, 58, 12, 5, 3
2017/5/1, 119, 53, 63, 18, 2, 3
2017/5/2, 80, 54, 87, 19, 3, 3
2017/5/3, 95, 61, 72, 16, 4, 3
2017/5/4, 108, 61, 56, 13, 4, 2
2017/5/5, 102, 119, 45, 5, 3, 2
2017/5/6, 99, 81, 49, 8, 4, 2
2017/5/7, 86, 89, 55, 14, 5, 3
2017/5/8, 120, 92, 39, 16, 5, 4
2017/5/9, 131, 33, 39, 12, 1, 3
2017/5/10, 82, 56, 52, 14, 3, 3
2017/5/11, 113, 58, 42, 20, 2, 4
2017/5/12, 122, 45, 51, 12, 1, 3
2017/5/13, 96, 53, 42, 8, 2, 2
2017/5/14, 85, 46, 35, 10, 2, 3
2017/5/15, 63, 36, 41, 13, 3, 3
2017/5/16, 80, 43, 49, 18, 3, 3
2017/5/17, 95, 58, 100, 14, 4, 3
2017/5/18, 102, 52, 91, 15, 3, 3
2017/5/19, 101, 43, 80, 14, 3, 2
2017/5/20, 80, 38, 82, 11, 3, 2
2017/5/21, 76, 40, 76, 12, 3, 2
2017/5/22, 81, 42, 46, 12, 3, 2
2017/5/23, 88, 25, 45, 9, 2, 2
2017/5/24, 66, 40, 80, 10, 3, 2
2017/5/25, 67, 18, 42, 6, 1, 3
2017/5/26, 37, 35, 65, 11, 3, 2
2017/5/27, 68, 48, 95, 8, 3, 3
2017/5/28, 83, 60, 118, 9, 4, 3
2017/5/29, 131, 56, 101, 11, 3, 3
2017/5/30, 114, 48, 99, 15, 2, 
2017/5/31, 99, 43, 46, 13, 2, 2
2017/6/1, 97, 26, 54, 9, 2, 1
2017/6/2, 56, 31, 49, 6, 2, 1
2017/6/3, 56, 28, 48, 5, 1, 1
2017/6/4, 57, 23, 54, 7, 2, 1
2017/6/5, 51, 22, 34, 10, 1, 2
2017/6/6, 55, 16, 38, 8, , 2
2017/6/7, 45, 40, 88, 9, 2, 3
2017/6/8, 96, 48, 90, 11, 1, 3
2017/6/9, 100, 50, 78, 9, 1, 3
2017/6/10, 111, 31, 53, 9, 1, 3
2017/6/11, 64, 23, 47, 7, 1, 2
2017/6/12, 45, 28, 59, 10, 1, 2
2017/6/13, 66, 36, 75, 11, 2, 
2017/6/14, 79, 47, 97, 12, 4, 3
2017/6/15, 92, 52, 104, 15, 4, 5
2017/6/16, 105, 56, 119, 11, 4, 3
2017/6/17, 119, 49, 103, 12, 3, 3
2017/6/18, 102, 51, 110, 14, 2, 3
2017/6/19, 102, 53, 94, 18, , 4
2017/6/20, 119, 49, 99, 13, 3, 3
2017/6/21, 114, 43, 98, 13, 2, 2
2017/6/22, 94, 43, 103, 19, 2, 2
2017/6/23, 97, 43, 54, 19, 2, 
2017/6/24, 88, 25, 53, 9, , 2
2017/6/25, 69, 28, 51, 12, , 2
2017/6/26, 73, 31, 50, 13, , 2
2017/6/27, 69, 32, 74, 12, 1, 2
2017/6/28, 73, 42, 69, 12, 2, 3
2017/6/29, 93, 53, 107, 16, 2, 3
2017/6/30, 117, 48, 51, 15, 2, 3
2017/1/2, 168, 92, 20, 30, 9, 14
2017/1/3, 178, 67, 9, 33, 13, 14
2017/1/4, 158, 53, 13, 29, 10, 12
2017/1/5, 122, 26, 18, 25, 8, 7
2017/1/6, 66, 53, 9, 29, 12, 12
2017/1/7, 129, 47, 18, 27, 11, 10
2017/1/8, 114, 50, 26, 19, 6, 5
2017/1/9, 126, 47, 20, 19, 5, 4
2017/1/10, 101, 35, 20, 21, 8, 6
2017/1/11, 73, 41, 22, 20, 7, 6
2017/1/12, 94, 29, 20, 15, 5, 4
2017/1/13, 66, 49, 20, 8, 4, 4
2017/1/14, 63, 46, 15, 20, 9, 9
2017/1/15, 85, 53, 13, 26, 10, 11
2017/1/16, 114, 61, 7, 33, 14, 16
2017/1/17, 140, 77, 10, 35, 17, 17
2017/1/18, 165, 102, 8, 40, 11, 16
2017/1/19, 189, 69, 17, 32, 8, 8
2017/1/20, 161, 61, 18, 27, 10, 10
2017/1/21, 143, 64, 23, 11, 6, 3
2017/1/22, 88, 59, 19, 29, 10, 9
2017/1/23, 145, 61, 14, 36, 11, 11
2017/1/24, 149, 62, 11, 41, 12, 13
2017/1/25, 153, 68, 10, 50, 14, 15
2017/1/26, 161, 89, 27, 19, 7, 6
2017/1/27, 103, 61, 15, 30, 10, 9
2017/1/28, 95, 49, 4, 37, 14, 14
2017/1/29, 111, 51, 22, 18, 5, 5
2017/1/30, 132, 53, 18, 31, 7, 8
2017/1/31, 135, 54, 24, 32, 9, 10
2017/2/1, 130, 48, 18, 35, 11, 10
2017/2/2, 105, 66, 26, 41, 14, 13
2017/2/3, 153, 93, 12, 50, 15, 18
2017/2/4, 182, 78, 21, 36, 15, 16
2017/2/5, 177, 55, 27, 22, 5, 6
2017/2/6, 127, 63, 11, 36, 9, 10
2017/2/7, 149, 69, 10, 38, 12, 12
2017/2/8, 152, 51, 22, 21, 5, 4
2017/2/9, 86, 42, 24, 15, 5, 4
2017/2/10, 77, 44, 22, 20, 7, 9
2017/2/11, 91, 45, 23, 25, 10, 9
2017/2/12, 105, 53, 21, 31, 10, 10
2017/2/13, 120, 66, 18, 36, 8, 10
2017/2/14, 148, 64, 23, 38, 9, 9
2017/2/15, 142, 64, 31, 30, 10, 11
2017/2/16, 136, 41, 28, 18, 3, 3
2017/2/17, 83, 38, 27, 16, 3, 2
2017/2/18, 77, 52, 32, 20, 6, 6
2017/2/19, 116, 41, 29, 14, 3, 4
2017/2/20, 91, 50, 24, 24, 5, 6
2017/2/21, 103, 44, 9, 31, 5, 8
2017/2/22, 120, 37, 26, 12, 3, 3
2017/2/23, 92, 39, 26, 17, 6, 4
2017/2/24, 97, 45, 28, 20, 8, 7
2017/2/25, 107, 50, 32, 27, 11, 9
2017/2/26, 124, 58, 26, 29, 10, 10
2017/2/27, 137, 56, 28, 32, 11, 9
2017/2/28, 136, 64, 39, 28, 11, 9
2017/3/1, 157, 46, 28, 17, 3, 4
2017/3/2, 116, 49, 27, 27, 8, 6
2017/3/3, 105, 56, 31, 29, 10, 9
2017/3/4, 132, 57, 34, 24, 9, 8
2017/3/5, 147, 40, 30, 11, 4, 3
2017/3/6, 91, 36, 28, 11, 4, 4
2017/3/7, 80, 41, 29, 13, 5, 4
2017/3/8, 80, 51, 33, 15, 7, 4
2017/3/9, 91, 47, 33, 23, 8, 5
2017/3/10, 92, 51, 34, 29, 10, 6
2017/3/11, 112, 65, 56, 25, 13, 7
2017/3/12, 157, 59, 38, 19, 5, 3
2017/3/13, 143, 53, 35, 21, 6, 7
2017/3/14, 134, 34, 34, 18, 5, 6
2017/3/15, 87, 53, 36, 28, 8, 7
2017/3/16, 126, 61, 38, 32, 8, 8
2017/3/17, 141, 64, 42, 30, 8, 8
2017/3/18, 139, 55, 48, 24, 8, 7
2017/3/19, 133, 64, 23, 28, 9, 9
2017/3/20, 145, 62, 33, 16, 8, 6
2017/3/21, 137, 48, 34, 17, 5, 6
2017/3/22, 105, 58, 36, 19, 7, 6
2017/3/23, 128, 45, 39, 14, 5, 5
2017/3/24, 105, 36, 29, 12, 3, 4
2017/3/25, 90, 47, 34, 9, 3, 5
2017/3/26, 128, 55, 35, 13, 3, 6
2017/3/27, 150, 60, 34, 19, 4, 7
2017/3/28, 159, 66, 45, 19, 6, 7
2017/3/29, 149, 65, 46, 20, 5, 7
2017/3/30, 146, 47, 27, 15, 4, 5
2017/3/31, 108, 23, 32, 10, 1, 4
2016/10/1, 82, 31, 14, 14, 3, 5
2016/10/2, 72, 19, 27, 11, 3, 3
2016/10/3, 60, 27, 31, 12, 3, 4
2016/10/4, 62, 20, 19, 10, 3, 4
2016/10/5, 53, 49, 33, 15, 4, 5
2016/10/6, 109, 31, 24, 14, 3, 4
2016/10/7, 69, 21, 30, 11, 4, 4
2016/10/8, 64, 25, 27, 9, 4, 4
2016/10/9, 63, 28, 20, 16, , 5
2016/10/10, 70, 39, 11, 22, 5, 5
2016/10/11, 82, 47, 32, 22, 4, 5
2016/10/12, 104, 45, 23, 23, 5, 6
2016/10/13, 96, 57, 27, 28, 5, 8
2016/10/14, 126, 62, 34, 27, 5, 9
2016/10/15, 148, 49, 16, 22, 4, 7
2016/10/16, 122, 39, 28, 20, , 2
2016/10/17, 102, 44, 12, 25, , 2
2016/10/18, 108, 46, 31, 23, 5, 2
2016/10/19, 105, 49, 32, 26, 4, 3
2016/10/20, 131, 24, 22, 15, , 2
2016/10/21, 64, 33, 21, 20, 4, 3
2016/10/22, 77, 15, 23, 8, , 3
2016/10/23, 58, 21, 21, 12, , 4
2016/10/24, 54, 15, 11, 23, , 6
2016/10/25, 58, 32, 11, 18, , 7
2016/10/26, 82, 37, 15, 16, , 7
2016/10/27, 78, 35, 11, 20, 5, 7
2016/10/28, 75, 43, 11, 20, 5, 7
2016/10/29, 86, 38, 22, 18, 5, 7
2016/10/30, 83, 52, 3, 29, 6, 10
2016/10/31, 101, 31, 21, 18, 6, 7
2016/11/1, 71, 46, 20, 28, 7, 10
2016/11/2, 98, 56, 11, 32, 7, 10
2016/11/3, 133, 59, 20, 24, 6, 10
2016/11/4, 144, , , , , 
2016/11/7, 85, 49, 22, 16, 2, 6
2016/11/8, 140, 57, 19, 25, 4, 8
2016/11/9, 135, 45, 16, 26, 5, 8
2016/11/10, 102, 47, 20, 26, 4, 8
2016/11/11, 96, 62, 21, 29, 6, 9
2016/11/12, 114, 63, 15, 32, 8, 12
2016/11/13, 134, 49, 11, 28, 5, 7
2016/11/14, 106, 56, 20, 23, 4, 3
2016/11/15, 99, 60, 11, 32, 6, 9
2016/11/16, 112, 67, 18, 32, 9, 13
2016/11/17, 141, 77, 11, 39, 9, 15
2016/11/18, 158, 60, 14, 27, 5, 11
2016/11/19, 142, 48, 25, 21, 4, 9
2016/11/20, 118, 62, 2, 32, 7, 14
2016/11/21, 130, 50, 13, 25, 6, 9
2016/11/22, 102, 48, 17, 18, 6, 5
2016/11/23, 87, 40, 18, 19, 7, 6
2016/11/24, 74, 53, 14, 27, 8, 9
2016/11/25, 111, 66, 5, 31, 9, 12
2016/11/26, 151, 62, 13, 25, 7, 10
2016/11/27, 152, 82, 15, 26, 7, 11
2016/11/28, 157, 62, 13, 26, 10, 12
2016/11/29, 132, 52, 12, 26, 11, 11
2016/11/30, 115, 47, 24, 14, 6, 5
2016/12/1, 102, 49, 14, 26, 11, 11
2016/12/2, 95, 62, 14, 29, 13, 14
2016/12/3, 126, 69, 5, 33, 14, 16
2016/12/4, 155, 77, 20, 27, 11, 13
2016/12/5, 161, 39, 19, 17, 7, 7
2016/12/6, 86, 53, 3, 30, 9, 12
2016/12/7, 118, 62, 13, 28, 11, 14
2016/12/8, 143, 52, 15, 25, 6, 8
2016/12/9, 129, 52, 14, 25, 8, 10
2016/12/10, 118, 54, 13, 26, 9, 12
2016/12/11, 127, 67, 4, 37, 13, 16
2016/12/12, 142, 66, 6, 38, 12, 16
2016/12/13, 145, 66, 4, 34, 8, 11
2016/12/14, 157, 49, 15, 26, 4, 6
2016/12/15, 104, 48, 15, 29, 8, 10
2016/12/16, 106, 60, 6, 39, 13, 14
2016/12/17, 130, 62, 4, 31, 15, 18
2016/12/18, 153, 51, 4, 32, 10, 13
2016/12/19, 121, 56, 12, 27, 14, 16
2016/12/20, 134, 52, 13, 24, 8, 12
2016/12/21, 121, 16, 18, 13, 2, 4
2016/12/22, 77, 47, 19, 14, 2, 5
2016/12/23, 112, 61, 13, 19, 4, 7
2016/12/24, 149, 64, 9, 24, 9, 14
2016/12/25, 147, 47, 7, 24, 11, 14
2016/12/26, 123, 43, 14, 21, 3, 5
2016/12/27, 103, 51, 11, 26, 6, 7
2016/12/28, 113, 50, 17, 26, 5, 5
2016/12/29, 96, 46, 13, 25, 6, 8
2016/12/30, 100, 58, 5, 32, 10, 13
2016/12/31, 139, , , , , 
2016/7/1, 53, 15, 34, 4, 2, 3
2016/7/2, 59, 28, 30, 5, 2, 3
2016/7/3, 73, 19, 21, 9, 1, 3
2016/7/4, 63, 10, 20, 3, , 2
2016/7/5, 44, 20, 37, 8, 2, 3
2016/7/6, 67, 37, 49, 6, 2, 4
2016/7/7, 89, 37, 34, 7, 2, 4
2016/7/8, 89, 34, 50, 6, 2, 3
2016/7/9, 78, 37, 47, 7, 2, 3
2016/7/10, 89, 38, 54, 9, 2, 3
2016/7/11, 89, 18, 35, 5, , 4
2016/7/12, 63, 34, 48, 11, 3, 4
2016/7/13, 90, 24, 32, 8, 3, 4
2016/7/14, 73, 19, 27, 8, 1, 5
2016/7/15, 54, 7, 19, 5, , 5
2016/7/16, 35, 12, 26, 4, 2, 4
2016/7/17, 39, 19, 29, 6, 2, 4
2016/7/18, 58, 27, 55, 8, 2, 5
2016/7/19, 66, 30, 48, 9, 2, 4
2016/7/20, 68, 26, 45, 14, 2, 5
2016/7/21, 62, 26, 47, 9, 2, 4
2016/7/22, 62, 25, 49, 10, 2, 4
2016/7/23, 65, 31, 27, 6, 2, 4
2016/7/24, 70, 39, 37, 10, 3, 5
2016/7/25, 91, 37, 26, 9, 3, 4
2016/7/26, 81, 28, 21, 8, 2, 3
2016/7/27, 62, 36, 57, 8, 2, 5
2016/7/28, 87, 45, 22, 17, 2, 6
2016/7/29, 111, 33, 36, 9, 2, 4
2016/7/30, 79, 37, 42, 7, 2, 4
2016/7/31, 96, 36, 38, 8, 2, 4
2016/8/1, 90, 34, 36, 9, 2, 3
2016/8/2, 91, 23, 40, 8, 2, 3
2016/8/3, 65, 24, 46, 8, 2, 4
2016/8/4, 66, 28, 55, 9, 2, 4
2016/8/5, 61, 31, 68, 9, 2, 4
2016/8/6, 75, 39, 71, 7, 2, 5
2016/8/7, 89, 36, 42, 8, 2, 4
2016/8/8, 82, 22, 51, 6, 2, 3
2016/8/9, 62, 46, 65, 10, 2, 4
2016/8/10, 107, 40, 52, 12, 3, 4
2016/8/11, 82, 40, 69, 11, 4, 4
2016/8/12, 86, 43, 64, 11, 4, 3
2016/8/13, 107, 34, 40, 7, 4, 3
2016/8/14, 92, 30, 54, 7, 4, 3
2016/8/15, 80, 42, 68, 12, 3, 5
2016/8/16, 100, 29, 53, 11, 2, 4
2016/8/17, 73, 37, 77, 13, , 4
2016/8/18, 83, 37, 73, 12, , 4
2016/8/19, 85, 25, 63, 11, , 3
2016/8/20, 66, 20, 41, 7, 2, 2
2016/8/21, 56, 26, 59, 10, 3, 2
2016/8/22, 67, 21, 42, 7, 2, 3
2016/8/23, 58, 22, 43, 10, 2, 3
2016/8/24, 56, 31, 78, 12, 3, 4
2016/8/25, 73, 16, 25, 7, 2, 3
2016/8/26, 42, 17, 29, 6, 2, 
2016/8/27, 43, 13, 21, 4, 2, 
2016/8/28, 41, 13, 17, 7, 2, 4
2016/8/29, 44, 25, 20, 13, 2, 3
2016/8/30, 61, 14, 26, 9, 3, 4
2016/8/31, 62, 50, 72, 12, 4, 6
2016/9/1, 108, 41, 32, 13, , 5
2016/9/2, 101, 19, 30, 6, 2, 3
2016/9/3, 61, 19, 26, 6, 2, 4
2016/9/4, 57, 23, 32, 9, 2, 4
2016/9/5, 57, 48, 39, 16, 3, 5
2016/9/6, 108, 57, 42, 17, 3, 5
2016/9/7, 142, 49, 44, 16, 4, 5
2016/9/8, 127, 43, 46, 17, 3, 4
2016/9/9, 100, 47, 48, 16, , 4
2016/9/10, 114, 30, 36, 14, , 3
2016/9/11, 79, 25, 30, 12, , 3
2016/9/12, 67, 18, 32, 12, , 2
2016/9/13, 51, 24, 44, 10, , 2
2016/9/14, 65, 36, 43, 9, 3, 3
2016/9/15, 98, 33, 46, 10, 3, 3
2016/9/16, 89, 24, 24, 8, 2, 2
2016/9/17, 72, 21, 26, 6, , 1
2016/9/18, 57, 16, 24, 6, 2, 1
2016/9/19, 45, 20, 29, 7, 2, 2
2016/9/20, 54, 35, 22, 14, 1, 3
2016/9/21, 85, 37, 33, 15, 1, 4
2016/9/22, 87, 38, 38, 18, 2, 4
2016/9/23, 83, 36, 44, 17, 2, 4
2016/9/24, 83, 39, 38, 18, 2, 5
2016/9/25, 94, 43, 16, 23, 2, 5
2016/9/26, 102, 34, 9, 19, 2, 5
2016/9/27, 85, 25, 22, 12, 3, 4
2016/9/28, 70, 12, 17, 9, 4, 4
2016/9/29, 37, 24, 14, 16, , 5
2016/9/30, 62, 34, 13, 17, 3, 5
2016/4/1, 121, 60, 43, 24, 9, 8
2016/4/2, 146, 69, 62, 21, 9, 8
2016/4/3, 133, 55, 37, 10, 7, 7
2016/4/4, 72, 40, 39, 16, 7, 5
2016/4/5, 82, 61, 35, 28, 9, 8
2016/4/6, 127, 31, 38, 11, 4, 4
2016/4/7, 98, 60, 46, 15, 5, 5
2016/4/8, 120, 82, 41, 20, 4, 7
2016/4/9, 163, 85, 68, 10, 6, 6
2016/4/10, 163, 35, 35, 12, 3, 3
2016/4/11, 76, 43, 36, 17, 4, 4
2016/4/12, 87, 46, 27, 26, 4, 6
2016/4/13, 109, 50, 36, 21, 5, 6
2016/4/14, 127, 50, 24, 25, 5, 6
2016/4/15, 115, 48, 35, 23, 5, 6
2016/4/16, 115, 26, 37, 7, 4, 4
2016/4/17, 91, 58, 34, 12, 6, 5
2016/4/18, 85, 44, 32, 5, 3, 3
2016/4/19, 115, 59, 37, 19, 4, 4
2016/4/20, 122, 28, 27, 15, 3, 5
2016/4/21, 76, 53, 55, 18, 4, 5
2016/4/22, 125, 112, 37, 21, 5, 6
2016/4/23, 148, 75, 39, 18, 4, 4
2016/4/24, 96, 57, 37, 21, 5, 5
2016/4/25, 95, 69, 58, 25, 5, 6
2016/4/26, 123, 47, 43, 11, 4, 3
2016/4/27, 79, 41, 40, 15, 4, 4
2016/4/28, 78, 47, 54, 13, 4, 4
2016/4/29, 91, 69, 84, 16, 4, 5
2016/4/30, 134, 54, 58, 16, 2, 5
2016/5/1, 115, 42, 43, 16, 2, 3
2016/5/2, 75, 15, 30, 10, 1, 3
2016/5/3, 69, 51, 39, 6, 2, 2
2016/5/4, 62, 46, 37, 14, 3, 3
2016/5/5, 74, 41, 35, 11, 2, 4
2016/5/6, 95, 109, 36, 10, 2, 3
2016/5/7, 127, 47, 44, 10, 2, 3
2016/5/8, 81, 55, 54, 11, 2, 4
2016/5/9, 93, 29, 34, 8, 1, 3
2016/5/10, 90, 26, 43, 6, 3, 3
2016/5/11, 70, 46, 18, 11, 3, 5
2016/5/12, 108, 33, 23, 21, 1, 4
2016/5/13, 72, 29, 41, 14, 2, 3
2016/5/14, 67, 30, 39, 11, 2, 3
2016/5/15, 75, 30, 36, 9, 3, 3
2016/5/16, 78, 48, 55, 20, 5, 5
2016/5/17, 103, 52, 62, 23, 4, 5
2016/5/18, 113, 42, 83, 19, , 5
2016/5/19, 86, 38, 46, 19, 2, 6
2016/5/20, 82, 38, 60, 17, 2, 8
2016/5/21, 86, 48, 60, 18, 2, 8
2016/5/22, 112, 52, 66, 21, 2, 8
2016/5/23, 116, 38, 52, 16, 4, 8
2016/5/24, 122, 50, 56, 15, 3, 7
2016/5/25, 125, 72, 59, 15, 3, 6
2016/5/26, 160, 62, 56, 16, 3, 4
2016/5/27, 147, 60, 80, 17, 4, 5
2016/5/28, 142, 59, 78, 13, 4, 3
2016/5/29, 133, 61, 78, 15, 4, 4
2016/5/30, 140, 62, 86, 14, 5, 6
2016/5/31, 137, 40, 46, 10, 4, 3
2016/6/1, 90, 25, 54, 11, 2, 4
2016/6/2, 57, 44, 83, 14, 4, 5
2016/6/3, 95, 46, 47, 18, 5, 5
2016/6/4, 106, 40, 66, 12, 2, 5
2016/6/5, 99, 29, 39, 11, 2, 4
2016/6/6, 70, 32, 54, 9, 3, 3
2016/6/7, 85, 47, 57, 9, 4, 3
2016/6/8, 118, 40, 50, 13, 2, 3
2016/6/9, 93, 42, 57, 11, 2, 3
2016/6/10, 99, 42, 39, 8, 2, 3
2016/6/11, 110, 30, 27, 5, 1, 3
2016/6/12, 86, 35, 47, 10, 2, 3
2016/6/13, 95, 48, 64, 11, 2, 4
2016/6/14, 114, 45, 36, 11, 4, 4
2016/6/15, 110, 29, 44, 8, 4, 4
2016/6/16, 80, 48, 70, 9, 5, 5
2016/6/17, 114, 51, 76, 13, 4, 5
2016/6/18, 117, 47, 68, 9, 4, 5
2016/6/19, 124, 42, 67, 10, 5, 5
2016/6/20, 96, 43, 84, 12, 4, 4
2016/6/21, 102, 39, 50, 9, 3, 4
2016/6/22, 89, 26, 64, 7, 4, 4
2016/6/23, 67, 32, 39, 7, 3, 4
2016/6/24, 99, 29, 43, 6, 3, 3
2016/6/25, 82, 31, 56, 5, 4, 4
2016/6/26, 81, 31, 44, 9, 3, 4
2016/6/27, 70, 35, 61, 10, 2, 4
2016/6/28, 77, 22, 47, 5, 2, 4
2016/6/29, 49, 25, 37, 4, 2, 3
2016/6/30, 60, 19, 22, 7, 1, 3
2016/1/5, 84, 36, 16, 26, 7, 9
2016/1/6, 124, 56, 8, 33, 12, 12
2016/1/7, 120, 54, 13, 31, 11, 12
2016/1/8, 104, 46, 15, 29, 12, 13
2016/1/9, 104, 48, 16, 25, 12, 13
2016/1/10, 89, 37, 24, 22, 11, 9
2016/1/11, 98, 47, 18, 29, 13, 12
2016/1/12, 122, 54, 14, 30, 12, 13
2016/1/13, 96, 41, 17, 22, 8, 7
2016/1/14, 91, 37, 22, 20, 9, 7
2016/1/15, 138, 54, 16, 31, 10, 10
2016/1/16, 160, 65, 12, 34, 15, 16
2016/1/17, 163, 70, 8, 37, 14, 17
2016/1/18, 119, 51, 21, 22, 7, 8
2016/1/19, 67, 34, 20, 12, 5, 5
2016/1/20, 109, 44, 17, 23, 8, 9
2016/1/21, 147, 59, 10, 35, 11, 13
2016/1/22, 143, 63, 13, 36, 13, 16
2016/1/23, 80, 40, 23, 17, 6, 6
2016/1/24, 90, 39, 23, 12, 8, 6
2016/1/25, 117, 55, 15, 31, 13, 12
2016/1/26, 143, 64, 9, 38, 15, 15
2016/1/27, 172, 79, 21, 39, 22, 23
2016/1/28, 168, 78, 8, 43, 21, 21
2016/1/29, 119, 54, 22, 31, 19, 19
2016/1/30, 99, 35, 18, 30, 13, 12
2016/1/31, 121, 53, 20, 23, 7, 7
2016/2/1, 106, 50, 18, 31, 10, 10
2016/2/2, 119, 53, 19, 31, 10, 13
2016/2/3, 141, 61, 21, 38, 14, 13
2016/2/4, 143, 63, 22, 36, 15, 12
2016/2/5, 114, 53, 21, 35, 12, 9
2016/2/6, 122, 55, 25, 32, 15, 13
2016/2/7, 126, 55, 24, 28, 12, 10
2016/2/8, 134, 52, 27, 27, 12, 9
2016/2/9, 108, 52, 29, 13, 9, 5
2016/2/10, 100, 45, 22, 26, 12, 10
2016/2/11, 114, 51, 25, 33, 16, 15
2016/2/12, 93, 34, 25, 28, 8, 8
2016/2/13, 87, 28, 15, 28, 12, 20
2016/2/14, 80, 28, 21, 10, 4, 4
2016/2/15, 66, 38, 25, 11, 4, 4
2016/2/16, 95, 41, 23, 17, 7, 6
2016/2/17, 76, 50, 18, 25, 7, 6
2016/2/18, 108, 51, 31, 26, 12, 10
2016/2/19, 143, 67, 28, 25, 8, 8
2016/2/20, 122, 62, 30, 22, 9, 11
2016/2/21, 68, 34, 28, 14, 7, 5
2016/2/22, 87, 46, 21, 25, 8, 6
2016/2/23, 109, 53, 27, 22, 6, 6
2016/2/24, 79, 35, 24, 17, 6, 6
2016/2/25, 106, 47, 28, 20, 9, 9
2016/2/26, 122, 54, 28, 23, 8, 6
2016/2/27, 153, 59, 28, 26, 7, 7
2016/2/28, 159, 59, 16, 34, 8, 9
2016/2/29, 124, 51, 25, 22, 6, 6
2016/3/1, 113, 45, 26, 24, 8, 7
2016/3/2, 132, 52, 28, 30, 10, 9
2016/3/3, 125, 53, 26, 34, 11, 10
2016/3/4, 131, 58, 26, 32, 12, 11
2016/3/5, 83, 25, 22, 23, 4, 5
2016/3/6, 92, 43, 28, 18, 5, 5
2016/3/7, 104, 66, 9, 32, 9, 9
2016/3/8, 109, 63, 18, 31, 10, 10
2016/3/9, 83, 53, 24, 22, 5, 5
2016/3/10, 68, 42, 29, 12, 5, 4
2016/3/11, 83, 42, 27, 19, 7, 7
2016/3/12, 116, 57, 30, 27, 8, 8
2016/3/13, 156, 67, 24, 30, 9, 10
2016/3/14, 153, 66, 31, 25, 5, 9
2016/3/15, 144, 63, 30, 30, 9, 10
2016/3/16, 151, 71, 40, 35, 12, 8
2016/3/17, 153, 69, 32, 41, 12, 10
2016/3/18, 130, 58, 20, 36, 11, 8
2016/3/19, 145, 61, 38, 28, 9, 10
2016/3/20, 151, 68, 29, 25, 6, 8
2016/3/21, 126, 55, 37, 24, 6, 6
2016/3/22, 149, 67, 40, 27, 8, 8
2016/3/23, 132, 54, 35, 20, 8, 6
2016/3/24, 79, 32, 32, 14, 5, 5
2016/3/25, 100, 43, 26, 23, 5, 6
2016/3/26, 150, 61, 38, 27, 7, 8
2016/3/27, 149, 64, 40, 23, 8, 8
2016/3/28, 142, 61, 44, 28, 10, 9
2016/3/29, 156, 72, 54, 28, 10, 9
2016/3/30, 137, 69, 42, 22, 7, 6
2016/3/31, 88, 49, 36, 19, 7, 7
2015/1/5, 7, 90, , 45, 21, 27
2015/1/7, 167, 43, , 56, 35, 10
2015/1/8, 155, 61, 10, 59, 40, 14
2023/8/7, , 7, 23, 3, , 2
